"","fire_names_manydays[j]","as.character(date_char)","X11_Ecoregions.1","Interpolated_FuelMap","SAPPS_aspect_inverted_atModelRes","SAPPS_Slope_ChrisArcmapprocess_modelres","X11_Ecoregions.2","X11_Ecoregions","spread_success","Area_expansion"
"10917","Rock Mountain","2016-11-26",4,1618,329.333221435547,20.4769268035889,23.49,4.654247,0,171.281595411512
"10918","Rock Mountain","2016-11-26",4,1884,235.734313964844,31.4725589752197,23.49,4.654247,0,171.281595411512
"10919","Rock Mountain","2016-11-26",4,1428,21.6245727539062,24.8843421936035,23.49,4.654247,1,171.281595411512
"10920","Rock Mountain","2016-11-26",4,1284,41.8641357421875,28.556568145752,23.49,4.654247,1,171.281595411512
"10921","Rock Mountain","2016-11-26",4,1394,27.476806640625,22.8813934326172,23.49,4.654247,1,171.281595411512
"10922","Rock Mountain","2016-11-26",4,1337,295.325012207031,20.3617210388184,23.49,4.654247,1,171.281595411512
"10923","Rock Mountain","2016-11-26",4,1629,31.5775756835938,25.0904350280762,23.49,4.654247,1,171.281595411512
"10924","Rock Mountain","2016-11-26",4,1511,298.810150146484,26.1242084503174,23.49,4.654247,1,171.281595411512
"10925","Rock Mountain","2016-11-26",4,591,10.4739074707031,24.331600189209,23.49,4.654247,1,171.281595411512
"10926","Rock Mountain","2016-11-26",4,1404,21.6578979492188,42.2585678100586,23.49,4.654247,1,171.281595411512
"10927","Rock Mountain","2016-11-26",4,1517,21.0337524414062,15.3458108901978,23.49,4.654247,1,171.281595411512
"10928","Rock Mountain","2016-11-26",4,1422,21.6594543457031,39.3750114440918,23.49,4.654247,1,171.281595411512
"10929","Rock Mountain","2016-11-26",4,653,11.6840515136719,32.9515571594238,23.49,4.654247,1,171.281595411512
"10930","Rock Mountain","2016-11-26",4,1882,11.7583312988281,20.1063671112061,23.49,4.654247,1,171.281595411512
"10931","Rock Mountain","2016-11-26",4,1618,329.333221435547,20.4769268035889,23.49,4.654247,1,171.281595411512
"10932","Rock Mountain","2016-11-26",4,600,61.4238891601562,5.87658262252808,23.49,4.654247,0,171.281595411512
"10933","Rock Mountain","2016-11-26",4,399,334.737030029297,6.9629225730896,23.49,4.654247,0,171.281595411512
"10934","Rock Mountain","2016-11-26",4,1284,41.8641357421875,28.556568145752,23.49,4.654247,0,171.281595411512
"10935","Rock Mountain","2016-11-26",4,1394,27.476806640625,22.8813934326172,23.49,4.654247,0,171.281595411512
"10936","Rock Mountain","2016-11-26",4,1509,320.634887695312,6.24935388565063,23.49,4.654247,0,171.281595411512
"10937","Rock Mountain","2016-11-26",4,1629,31.5775756835938,25.0904350280762,23.49,4.654247,0,171.281595411512
"10938","Rock Mountain","2016-11-26",4,1511,298.810150146484,26.1242084503174,23.49,4.654247,0,171.281595411512
"10939","Rock Mountain","2016-11-26",4,1685,29.9241333007812,9.69961166381836,23.49,4.654247,0,171.281595411512
"10940","Rock Mountain","2016-11-26",4,1850,280.659118652344,11.829550743103,23.49,4.654247,0,171.281595411512
"10941","Rock Mountain","2016-11-26",4,591,10.4739074707031,24.331600189209,23.49,4.654247,0,171.281595411512
"10942","Rock Mountain","2016-11-26",4,1404,21.6578979492188,42.2585678100586,23.49,4.654247,0,171.281595411512
"10943","Rock Mountain","2016-11-26",4,1502,30.6638488769531,33.6292953491211,23.49,4.654247,0,171.281595411512
"10944","Rock Mountain","2016-11-26",4,2083,345.997680664062,19.9770469665527,23.49,4.654247,0,171.281595411512
"10945","Rock Mountain","2016-11-26",4,1517,21.0337524414062,15.3458108901978,23.49,4.654247,0,171.281595411512
"10946","Rock Mountain","2016-11-26",4,1422,21.6594543457031,39.3750114440918,23.49,4.654247,0,171.281595411512
"10947","Rock Mountain","2016-11-26",4,1857,297.998901367188,20.5062351226807,23.49,4.654247,0,171.281595411512
"10948","Rock Mountain","2016-11-26",4,1466,304.376007080078,14.3371963500977,23.49,4.654247,0,171.281595411512
"10949","Rock Mountain","2016-11-26",4,1272,282.916748046875,11.2670373916626,23.49,4.654247,0,171.281595411512
"10950","Rock Mountain","2016-11-26",4,2045,14.5829772949219,14.9112710952759,23.49,4.654247,0,171.281595411512
"10951","Rock Mountain","2016-11-26",4,653,11.6840515136719,32.9515571594238,23.49,4.654247,0,171.281595411512
"10952","Rock Mountain","2016-11-26",4,1876,322.317932128906,18.8226890563965,23.49,4.654247,0,171.281595411512
"10953","Rock Mountain","2016-11-26",11,1623,332.531524658203,34.8811721801758,20.49,4.720861,0,171.281595411512
"10954","Rock Mountain","2016-11-26",4,1882,11.7583312988281,20.1063671112061,23.49,4.654247,0,171.281595411512
"10955","Rock Mountain","2016-11-26",4,1618,329.333221435547,20.4769268035889,23.49,4.654247,0,171.281595411512
"10956","Rock Mountain","2016-11-26",4,1582,7.91888427734375,20.3753623962402,23.49,4.654247,0,171.281595411512
"10957","Rock Mountain","2016-11-26",4,1671,358.807891845703,24.333459854126,23.49,4.654247,0,171.281595411512
"10958","Rock Mountain","2016-11-26",4,1150,319.717681884766,49.9999122619629,23.49,4.654247,0,171.281595411512
"10959","Rock Mountain","2016-11-26",4,1296,338.706115722656,40.9820899963379,23.49,4.654247,0,171.281595411512
"10960","Rock Mountain","2016-11-26",11,1612,18.6311645507812,43.2530632019043,20.49,4.720861,0,171.281595411512
"10961","Rock Mountain","2016-11-26",1,1639,29.5902099609375,57.2010192871094,21.45,4.568325,0,171.281595411512
"10962","Rock Mountain","2016-11-26",4,1807,262.914367675781,23.589183807373,23.49,4.654247,0,171.281595411512
"10963","Rock Mountain","2016-11-26",4,1664,159.909362792969,31.0879020690918,23.49,4.654247,0,171.281595411512
"10964","Rock Mountain","2016-11-26",4,1413,239.642059326172,33.2669448852539,23.49,4.654247,0,171.281595411512
"10965","Rock Mountain","2016-11-26",4,1464,251.472183227539,26.5220813751221,23.49,4.654247,0,171.281595411512
"10966","Rock Mountain","2016-11-26",4,3578,305.303283691406,6.15246200561523,23.49,4.654247,0,171.281595411512
"10967","Rock Mountain","2016-11-26",4,1833,210.150115966797,18.2245616912842,23.49,4.654247,0,171.281595411512
"10968","Rock Mountain","2016-11-26",4,1812,345.961944580078,30.5156936645508,23.49,4.654247,0,171.281595411512
"10969","Rock Mountain","2016-11-26",4,1337,295.325012207031,20.3617210388184,23.49,4.654247,0,171.281595411512
"10970","Rock Mountain","2016-11-26",4,1337,240.00651550293,9.86678886413574,23.49,4.654247,0,171.281595411512
"10971","Rock Mountain","2016-11-26",4,1761,345.979553222656,25.3841609954834,23.49,4.654247,0,171.281595411512
"10972","Rock Mountain","2016-11-26",4,1339,347.833160400391,18.4483680725098,23.49,4.654247,0,171.281595411512
"10973","Rock Mountain","2016-11-26",4,1200,263.441192626953,17.2846488952637,23.49,4.654247,0,171.281595411512
"10974","Rock Mountain","2016-11-26",4,1621,268.6650390625,27.5898303985596,23.49,4.654247,0,171.281595411512
"10975","Rock Mountain","2016-11-26",4,387,278.684356689453,5.50505208969116,23.49,4.654247,0,171.281595411512
"10976","Rock Mountain","2016-11-26",4,968,342.860748291016,6.87327909469604,23.49,4.654247,0,171.281595411512
"10977","Rock Mountain","2016-11-26",6,257,277.963134765625,13.7997703552246,21.12,4.697998,0,171.281595411512
"10978","Rock Mountain","2016-11-26",6,2637,278.253509521484,13.9907188415527,21.12,4.697998,0,171.281595411512
"10979","Rock Mountain","2016-11-26",6,1345,322.090209960938,27.1017036437988,21.12,4.697998,0,171.281595411512
"10980","Rock Mountain","2016-11-26",6,1347,338.628143310547,30.3585796356201,21.12,4.697998,0,171.281595411512
"10981","Rock Mountain","2016-11-26",6,1744,299.553100585938,11.9221744537354,21.12,4.697998,0,171.281595411512
"10982","Rock Mountain","2016-11-26",6,1283,132.390029907227,32.3212966918945,21.12,4.697998,0,171.281595411512
"10983","Rock Mountain","2016-11-26",4,1250,291.396331787109,11.0882549285889,23.49,4.654247,0,171.281595411512
"10984","Rock Mountain","2016-11-26",6,1353,141.821762084961,10.0247888565063,21.12,4.697998,0,171.281595411512
"10985","Rock Mountain","2016-11-26",6,998,120.695983886719,28.4387836456299,21.12,4.697998,0,171.281595411512
"10986","Rock Mountain","2016-11-26",4,1252,151.979736328125,8.65497493743896,23.49,4.654247,0,171.281595411512
"10987","Rock Mountain","2016-11-26",4,1428,21.6245727539062,24.8843421936035,23.49,4.654247,0,171.281595411512
"10988","Rock Mountain","2016-11-26",4,1512,333.579559326172,8.57854270935059,23.49,4.654247,0,171.281595411512
"10989","Rock Mountain","2016-11-26",4,1512,195.876861572266,33.5542831420898,23.49,4.654247,0,171.281595411512
"10990","Rock Mountain","2016-11-26",4,1581,207.380737304688,2.47688007354736,23.49,4.654247,0,171.281595411512
"10991","Rock Mountain","2016-11-26",4,1336,227.621337890625,35.3583984375,23.49,4.654247,0,171.281595411512
"10992","Rock Mountain","2016-11-26",4,993,291.309722900391,6.43724155426025,23.49,4.654247,0,171.281595411512
"10993","Rock Mountain","2016-11-26",4,387,278.778381347656,2.4238817691803,23.49,4.654247,0,171.281595411512
"10994","Rock Mountain","2016-11-26",4,376,349.234039306641,6.5363507270813,23.49,4.654247,0,171.281595411512
"10995","Rock Mountain","2016-11-26",6,605,342.395721435547,10.5921611785889,21.12,4.697998,0,171.281595411512
"10996","Rock Mountain","2016-11-26",6,369,345.881469726562,3.7547447681427,21.12,4.697998,0,171.281595411512
"10997","Rock Mountain","2016-11-26",6,369,337.910522460938,3.06333184242249,21.12,4.697998,0,171.281595411512
"10998","Rock Mountain","2016-11-26",11,1186,17.5864562988281,33.2266235351562,20.49,4.720861,0,171.281595411512
"10999","Rock Mountain","2016-11-26",4,1192,301.373626708984,21.4064102172852,23.49,4.654247,0,171.281595411512
"11000","Rock Mountain","2016-11-26",4,1482,311.946136474609,48.6050262451172,23.49,4.654247,0,171.281595411512
"11001","Rock Mountain","2016-11-26",4,1456,309.228942871094,46.4354782104492,23.49,4.654247,0,171.281595411512
"11002","Rock Mountain","2016-11-26",4,1507,314.627655029297,41.5601921081543,23.49,4.654247,0,171.281595411512
"11003","Rock Mountain","2016-11-26",4,1765,329.150329589844,50.975040435791,23.49,4.654247,0,171.281595411512
"11004","Rock Mountain","2016-11-26",4,1884,235.734313964844,31.4725589752197,23.49,4.654247,0,171.281595411512
"11005","Rock Mountain","2016-11-26",4,1276,357.264343261719,39.9283180236816,23.49,4.654247,0,171.281595411512
"11006","Rock Mountain","2016-11-26",4,1168,319.7578125,20.1506214141846,23.49,4.654247,0,171.281595411512
"11007","Rock Mountain","2016-11-26",4,1823,345.804046630859,24.8099098205566,23.49,4.654247,0,171.281595411512
"11008","Rock Mountain","2016-11-26",4,1394,338.081787109375,28.8982543945312,23.49,4.654247,0,171.281595411512
"11009","Rock Mountain","2016-11-26",4,1830,298.724945068359,4.79169940948486,23.49,4.654247,0,171.281595411512
"11010","Rock Mountain","2016-11-26",6,495,263.693603515625,12.5492458343506,21.12,4.697998,0,171.281595411512
"11011","Rock Mountain","2016-11-26",6,1206,146.459411621094,7.82898092269897,21.12,4.697998,0,171.281595411512
"11012","BOTELER","2016-11-18",6,322,47.6696166992188,13.8119277954102,22.37,3.543211,0,355.574813948876
"11013","BOTELER","2016-11-18",6,873,30.0584106445312,40.1877517700195,22.37,3.543211,0,355.574813948876
"11014","BOTELER","2016-11-18",6,484,41.8523559570312,33.5024719238281,22.37,3.543211,0,355.574813948876
"11015","BOTELER","2016-11-18",10,930,44.5327758789062,31.2065658569336,26.39,3.95133,0,355.574813948876
"11016","BOTELER","2016-11-18",6,886,68.9332275390625,30.5769805908203,22.37,3.543211,0,355.574813948876
"11017","BOTELER","2016-11-18",10,1155,42.20556640625,34.9333457946777,26.39,3.95133,0,355.574813948876
"11018","BOTELER","2016-11-18",6,1029,74.7720336914062,45.1592712402344,22.37,3.543211,0,355.574813948876
"11019","BOTELER","2016-11-18",1,841,81.2625122070312,29.2649688720703,25.48,4.043464,0,355.574813948876
"11020","BOTELER","2016-11-18",1,1389,103.081390380859,13.9104957580566,25.48,4.043464,0,355.574813948876
"11021","BOTELER","2016-11-18",6,771,115.001983642578,35.5985908508301,22.37,3.543211,0,355.574813948876
"11022","BOTELER","2016-11-18",6,1781,26.2989196777344,5.17711353302002,22.37,3.543211,0,355.574813948876
"11023","BOTELER","2016-11-18",6,1390,167.341110229492,11.9494724273682,22.37,3.543211,0,355.574813948876
"11024","BOTELER","2016-11-18",6,403,249.876159667969,33.6887474060059,22.37,3.543211,0,355.574813948876
"11025","BOTELER","2016-11-18",6,1015,42.3004760742188,24.7900981903076,22.37,3.543211,0,355.574813948876
"11026","BOTELER","2016-11-18",10,812,23.3425903320312,29.8205471038818,26.39,3.95133,0,355.574813948876
"11027","BOTELER","2016-11-18",6,349,34.7574462890625,24.765344619751,22.37,3.543211,0,355.574813948876
"11028","BOTELER","2016-11-18",10,1199,218.991653442383,37.1775588989258,26.39,3.95133,0,355.574813948876
"11029","BOTELER","2016-11-18",10,1215,215.211181640625,47.5202674865723,26.39,3.95133,0,355.574813948876
"11030","BOTELER","2016-11-18",10,1346,219.276123046875,28.3508911132812,26.39,3.95133,0,355.574813948876
"11031","BOTELER","2016-11-18",10,1580,219.806106567383,24.9407539367676,26.39,3.95133,0,355.574813948876
"11032","BOTELER","2016-11-18",10,1250,219.459808349609,16.3453712463379,26.39,3.95133,0,355.574813948876
"11033","BOTELER","2016-11-18",10,1366,214.451721191406,18.7490215301514,26.39,3.95133,0,355.574813948876
"11034","BOTELER","2016-11-18",10,1973,197.376312255859,11.5793924331665,26.39,3.95133,0,355.574813948876
"11035","BOTELER","2016-11-18",10,2961,201.769683837891,11.5765466690063,26.39,3.95133,0,355.574813948876
"11036","BOTELER","2016-11-18",10,2666,206.430328369141,9.41084957122803,26.39,3.95133,0,355.574813948876
"11037","BOTELER","2016-11-18",6,1345,35.5203247070312,24.1236152648926,22.37,3.543211,0,355.574813948876
"11038","BOTELER","2016-11-18",6,870,26.8062133789062,27.0508937835693,22.37,3.543211,0,355.574813948876
"11039","BOTELER","2016-11-18",10,1447,136.008361816406,2.75248908996582,26.39,3.95133,0,355.574813948876
"11040","BOTELER","2016-11-18",10,397,160.187591552734,8.51869773864746,26.39,3.95133,0,355.574813948876
"11041","BOTELER","2016-11-18",6,747,26.9495544433594,38.6375503540039,22.37,3.543211,1,355.574813948876
"11042","BOTELER","2016-11-18",6,522,27.7159423828125,27.7655029296875,22.37,3.543211,1,355.574813948876
"11043","BOTELER","2016-11-18",6,717,30.8902587890625,19.030740737915,22.37,3.543211,1,355.574813948876
"11044","BOTELER","2016-11-18",10,1042,35.0075378417969,38.9136123657227,26.39,3.95133,1,355.574813948876
"11045","BOTELER","2016-11-18",6,1345,35.5203247070312,24.1236152648926,22.37,3.543211,1,355.574813948876
"11046","BOTELER","2016-11-18",6,710,38.7315368652344,31.1647624969482,22.37,3.543211,1,355.574813948876
"11047","BOTELER","2016-11-18",6,557,27.62353515625,16.4428424835205,22.37,3.543211,1,355.574813948876
"11048","BOTELER","2016-11-18",6,870,26.8062133789062,27.0508937835693,22.37,3.543211,1,355.574813948876
"11049","BOTELER","2016-11-18",10,1155,29.852783203125,38.2250633239746,26.39,3.95133,1,355.574813948876
"11050","BOTELER","2016-11-18",10,812,26.5868225097656,46.9685401916504,26.39,3.95133,1,355.574813948876
"11051","BOTELER","2016-11-18",10,899,50.9791259765625,27.3150444030762,26.39,3.95133,1,355.574813948876
"11052","BOTELER","2016-11-18",6,322,47.6696166992188,13.8119277954102,22.37,3.543211,1,355.574813948876
"11053","BOTELER","2016-11-18",6,1015,42.3004760742188,24.7900981903076,22.37,3.543211,1,355.574813948876
"11054","BOTELER","2016-11-18",6,873,30.0584106445312,40.1877517700195,22.37,3.543211,1,355.574813948876
"11055","BOTELER","2016-11-18",10,812,23.3425903320312,29.8205471038818,26.39,3.95133,1,355.574813948876
"11056","BOTELER","2016-11-18",10,1157,204.155899047852,25.7257385253906,26.39,3.95133,1,355.574813948876
"11057","BOTELER","2016-11-18",6,349,34.7574462890625,24.765344619751,22.37,3.543211,1,355.574813948876
"11058","BOTELER","2016-11-18",6,456,50.7722778320312,45.6305236816406,22.37,3.543211,1,355.574813948876
"11059","BOTELER","2016-11-18",10,930,44.5327758789062,31.2065658569336,26.39,3.95133,1,355.574813948876
"11060","BOTELER","2016-11-18",10,1199,218.991653442383,37.1775588989258,26.39,3.95133,1,355.574813948876
"11061","BOTELER","2016-11-18",10,1215,215.211181640625,47.5202674865723,26.39,3.95133,1,355.574813948876
"11062","BOTELER","2016-11-18",6,1029,74.7720336914062,45.1592712402344,22.37,3.543211,1,355.574813948876
"11063","BOTELER","2016-11-18",10,1580,219.806106567383,24.9407539367676,26.39,3.95133,1,355.574813948876
"11064","Halls Top","2016-11-20",6,638,43.3067321777344,18.7795886993408,37.93,8.124624,0,217.72926436028
"11065","Halls Top","2016-11-20",1,848,48.0140686035156,12.0418176651001,34.48,6.98038,0,217.72926436028
"11066","Halls Top","2016-11-20",1,395,58.9687194824219,13.4691019058228,34.48,6.98038,0,217.72926436028
"11067","Halls Top","2016-11-20",1,784,77.5799560546875,18.8357734680176,34.48,6.98038,0,217.72926436028
"11068","Halls Top","2016-11-20",10,1290,52.2057800292969,36.9662780761719,36.68,6.914562,0,217.72926436028
"11069","Halls Top","2016-11-20",10,1135,183.823226928711,27.2255325317383,36.68,6.914562,0,217.72926436028
"11070","Halls Top","2016-11-20",10,1135,202.722290039062,40.6532363891602,36.68,6.914562,0,217.72926436028
"11071","Halls Top","2016-11-20",10,1143,209.814102172852,44.9209251403809,36.68,6.914562,0,217.72926436028
"11072","Halls Top","2016-11-20",10,1199,214.878890991211,40.6067123413086,36.68,6.914562,0,217.72926436028
"11073","Halls Top","2016-11-20",10,1285,219.700805664062,25.9661235809326,36.68,6.914562,0,217.72926436028
"11074","Halls Top","2016-11-20",1,636,27.8798522949219,12.1301889419556,34.48,6.98038,0,217.72926436028
"11075","Halls Top","2016-11-20",1,662,27.2107849121094,20.6202220916748,34.48,6.98038,0,217.72926436028
"11076","Halls Top","2016-11-20",6,663,41.4705200195312,29.9046401977539,37.93,8.124624,0,217.72926436028
"11077","Halls Top","2016-11-20",6,938,65.9310913085938,34.5153541564941,37.93,8.124624,0,217.72926436028
"11078","Halls Top","2016-11-20",1,898,32.9486083984375,11.2625322341919,34.48,6.98038,0,217.72926436028
"11079","Halls Top","2016-11-20",6,886,68.9332275390625,30.5769805908203,37.93,8.124624,0,217.72926436028
"11080","Halls Top","2016-11-20",10,1155,42.20556640625,34.9333457946777,36.68,6.914562,0,217.72926436028
"11081","Halls Top","2016-11-20",10,1346,219.276123046875,28.3508911132812,36.68,6.914562,0,217.72926436028
"11082","Halls Top","2016-11-20",10,1250,219.459808349609,16.3453712463379,36.68,6.914562,0,217.72926436028
"11083","Halls Top","2016-11-20",10,761,54.2338256835938,22.9563369750977,36.68,6.914562,1,217.72926436028
"11084","Halls Top","2016-11-20",10,1104,149.386337280273,32.7556762695312,36.68,6.914562,1,217.72926436028
"11085","Halls Top","2016-11-20",10,1135,183.823226928711,27.2255325317383,36.68,6.914562,1,217.72926436028
"11086","Halls Top","2016-11-20",10,928,171.497039794922,34.4441146850586,36.68,6.914562,1,217.72926436028
