EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanSeverity,TotalBiomassMortality,NumberCellsSeverity1,NumberCellsSeverity2,NumberCellsSeverity3,PercentsCellsIntensityFactor1,PercentsCellsIntensityFactor2,PercentsCellsIntensityFactor3,
442, 1, 656, 351, 16.6454717767267, 192, 236, Accidental, 1, 1, 5, 12.4660188, 13.1182129209651, 77.018328, NaN, 16.65, NaN, 1, 828, 1, 0, 0, 0, 0, 0, 
443, 1, 613, 160, 16.6454717767267, 192, 236, Accidental, 1, 1, 7, 12.4660188, 11.4270705572546, 77.018328, NaN, 16.65, NaN, 1, 1060, 1, 0, 0, 0, 0, 0, 
444, 1, 633, 565, 16.6454717767267, 192, 236, Accidental, 1, 1, 9, 12.4660188, 9.51627754501008, 77.018328, NaN, 16.65, NaN, 1, 3755, 1, 0, 0, 0, 0, 0, 
445, 1, 226, 963, 16.6454717767267, 192, 236, Lightning, 1, 1, 7, 12.4660188, 8.2484873753988, 77.018328, NaN, 16.65, NaN, 1, 2192, 1, 0, 0, 0, 0, 0, 
446, 1, 328, 980, 16.6454717767267, 192, 0, Rx, 1, 32, 200, 12.4660188, 10.5385991182808, 77.0183280000001, 0, 16.65, 1, 1, 68096, 32, 0, 0, 0, 0, 0, 
447, 1, 492, 698, 19.3158252599791, 193, 246, Accidental, 1, 1, 4, 16.1340264, 16.887774200621, 69.737849, NaN, 19.32, NaN, 1, 635, 1, 0, 0, 0, 0, 0, 
448, 1, 671, 339, 19.3158252599791, 193, 246, Accidental, 1, 4, 21, 16.1340264, 14.659052699703, 69.737849, 10, 19.32, 0.0773711572038223, 1, 12925, 4, 0, 0, 0, 0, 0, 
449, 1, 570, 720, 19.3158252599791, 193, 246, Accidental, 1, 1, 4, 16.1340264, 11.7985007730887, 69.737849, NaN, 19.32, NaN, 1, 4793, 1, 0, 0, 0, 0, 0, 
450, 1, 897, 149, 19.3158252599791, 193, 246, Accidental, 1, 4, 26, 16.1340264, 16.7746096784757, 69.737849, 10, 19.32, 0.0745895358505835, 1, 8254, 4, 0, 0, 0, 0, 0, 
451, 1, 42, 1159, 19.3158252599791, 193, 246, Lightning, 1, 2, 13, 16.1340264, 13.0017891561275, 69.737849, 10, 19.32, 0.0800165539277897, 1, 2119, 2, 0, 0, 0, 0, 0, 
452, 1, 337, 1002, 19.3158252599791, 193, 0, Rx, 1, 32, 219, 16.1340264, 17.2861132717274, 69.737849, 0, 19.32, 1, 1, 71109, 32, 0, 0, 0, 0, 0, 
453, 1, 839, 70, 20.2037587395768, 194, 249, Accidental, 1, 2, 16, 17.0642556, 18.4396720430053, 55.367326, 10, 20.2, 0.073265651959894, 1, 1997, 2, 0, 0, 0, 0, 0, 
454, 1, 142, 1280, 20.2037587395768, 194, 249, Accidental, 1, 1, 6, 17.0642556, 17.1264326882013, 55.367326, NaN, 20.2, NaN, 1, 2003, 1, 0, 0, 0, 0, 0, 
455, 1, 560, 316, 20.2037587395768, 194, 249, Accidental, 1, 1, 6, 17.0642556, 21.8092862985459, 55.367326, NaN, 20.2, NaN, 1, 1300, 1, 0, 0, 0, 0, 0, 
456, 1, 340, 544, 20.2037587395768, 194, 249, Accidental, 1, 3, 26, 17.0642556, 19.0130506746375, 55.367326, 10, 20.2, 0.0718101445636663, 1, 10141, 3, 0, 0, 0, 0, 0, 
457, 1, 212, 901, 20.2037587395768, 194, 249, Lightning, 1, 3, 18, 17.0642556, 22.8423021196688, 55.367326, 10, 20.2, 0.065905728966974, 1, 8897, 3, 0, 0, 0, 0, 0, 
458, 1, 180, 949, 20.2037587395768, 194, 0, Rx, 1, 32, 208, 17.0642556, 16.3301137410275, 55.367326, 0, 20.2, 1, 1, 93708, 32, 0, 0, 0, 0, 0, 
459, 1, 315, 806, 20.1528296668882, 195, 249, Accidental, 1, 1, 9, 17.339598, 15.6186680202705, 56.634069, NaN, 20.15, NaN, 1, 1091, 1, 0, 0, 0, 0, 0, 
460, 1, 195, 802, 20.1528296668882, 195, 249, Accidental, 1, 1, 7, 17.339598, 18.7032689696144, 56.634069, NaN, 20.15, NaN, 1, 2271, 1, 0, 0, 0, 0, 0, 
461, 1, 564, 676, 20.1528296668882, 195, 249, Accidental, 1, 1, 5, 17.339598, 13.7853258868056, 56.634069, NaN, 20.15, NaN, 1, 3631, 1, 0, 0, 0, 0, 0, 
462, 1, 549, 139, 20.1528296668882, 195, 249, Accidental, 1, 2, 15, 17.339598, 16.3855683419112, 56.634069, 10, 20.15, 0.0762058354605982, 1, 2647, 2, 0, 0, 0, 0, 0, 
463, 1, 562, 318, 20.1528296668882, 195, 0, Rx, 1, 32, 185, 17.339598, 17.0483374538686, 56.634069, 0, 20.15, 1, 1, 81884, 32, 0, 0, 0, 0, 0, 
464, 1, 359, 427, 18.2462106098853, 196, 242, Accidental, 1, 1, 3, 14.499342, 18.0930052981289, 54.85204, NaN, 18.25, NaN, 1, 2986, 1, 0, 0, 0, 0, 0, 
465, 1, 285, 540, 18.2462106098853, 196, 242, Accidental, 1, 1, 8, 14.499342, 17.081778813962, 54.85204, NaN, 18.25, NaN, 1, 2064, 1, 0, 0, 0, 0, 0, 
466, 1, 377, 563, 18.2462106098853, 196, 242, Accidental, 1, 1, 7, 14.499342, 14.1940437414682, 54.85204, NaN, 18.25, NaN, 1, 2584, 1, 0, 0, 0, 0, 0, 
467, 1, 240, 836, 18.2462106098853, 196, 242, Accidental, 1, 1, 5, 14.499342, 10.4451905758182, 54.85204, NaN, 18.25, NaN, 1, 1598, 1, 0, 0, 0, 0, 0, 
468, 1, 304, 774, 18.2462106098853, 196, 242, Accidental, 1, 2, 15, 14.499342, 17.9369848389056, 54.85204, 10, 18.25, 0.0741910355631492, 1, 6473, 2, 0, 0, 0, 0, 0, 
469, 1, 627, 113, 18.2462106098853, 196, 242, Lightning, 1, 3, 16, 14.499342, 14.4103201841557, 54.85204, 10, 18.25, 0.0746953445281843, 1, 3892, 3, 0, 0, 0, 0, 0, 
470, 1, 624, 172, 18.2462106098853, 196, 0, Rx, 1, 32, 200, 14.499342, 15.0094592442242, 54.85204, 0, 18.25, 1, 1, 48233, 32, 0, 0, 0, 0, 0, 
471, 1, 620, 688, 21.0075861456915, 197, 252, Accidental, 1, 1, 5, 18.1213272, 15.4940236216789, 45.454523, NaN, 21.01, NaN, 1, 318, 1, 0, 0, 0, 0, 0, 
472, 1, 742, 158, 21.0075861456915, 197, 252, Accidental, 1, 1, 1, 18.1213272, 19.3210549529313, 45.454523, NaN, 21.01, NaN, 1, 127, 1, 0, 0, 0, 0, 0, 
473, 1, 590, 533, 21.0075861456915, 197, 252, Accidental, 1, 1, 7, 18.1213272, 14.4441392728114, 45.454523, NaN, 21.01, NaN, 1, 2083, 1, 0, 0, 0, 0, 0, 
474, 1, 728, 453, 21.0075861456915, 197, 252, Accidental, 1, 2, 9, 18.1213272, 20.4992650490038, 45.454523, 10, 21.01, 0.0729274033842724, 1, 1521, 2, 0, 0, 0, 0, 0, 
475, 1, 338, 613, 21.0075861456915, 197, 252, Lightning, 1, 2, 9, 18.1213272, 19.0630187515285, 45.454523, 10, 21.01, 0.0729665484512642, 1, 2013, 2, 0, 0, 0, 0, 0, 
476, 1, 285, 1051, 21.0075861456915, 197, 0, Rx, 1, 32, 220, 18.1213272, 17.5555817367536, 45.454523, 0, 21.01, 1, 1, 77166, 32, 0, 0, 0, 0, 0, 
477, 1, 687, 676, 15.0019907533854, 198, 229, Accidental, 1, 3, 20, 9.749574, 10.0642832966022, 76.535944, 10, 15, 0.0773926407111629, 1, 8127, 3, 0, 0, 0, 0, 0, 
478, 1, 548, 571, 15.0019907533854, 198, 229, Accidental, 1, 1, 1, 9.749574, 11.0085636417987, 76.535944, NaN, 15, NaN, 1, 40, 1, 0, 0, 0, 0, 0, 
479, 1, 253, 1275, 15.0019907533854, 198, 229, Accidental, 1, 2, 7, 9.749574, 12.3497582020602, 76.535944, 10, 15, 0.0711724662870541, 1, 2604, 2, 0, 0, 0, 0, 0, 
480, 1, 736, 272, 15.0019907533854, 198, 229, Accidental, 1, 3, 22, 9.749574, 10.3790121729793, 76.535944, 10, 15, 0.0770729754282712, 1, 4900, 3, 0, 0, 0, 0, 0, 
481, 1, 654, 391, 15.0019907533854, 198, 229, Accidental, 1, 1, 14, 9.749574, 8.58579494760938, 76.535944, NaN, 15, NaN, 1, 9425, 1, 0, 0, 0, 0, 0, 
482, 1, 550, 170, 15.0019907533854, 198, 229, Lightning, 1, 2, 11, 9.749574, 10.9374568012889, 76.535944, 10, 15, 0.0783122964574972, 1, 752, 2, 0, 0, 0, 0, 0, 
483, 1, 568, 633, 15.0019907533854, 198, 0, Rx, 1, 32, 241, 9.749574, 10.2735493106662, 76.535944, 0, 15, 1, 1, 92332, 32, 0, 0, 0, 0, 0, 
484, 1, 345, 995, 12.5035330683046, 199, 220, Accidental, 1, 1, 5, 4.8602808, 2.86925609779113, 115.87679, NaN, 12.5, NaN, 1, 1358, 1, 0, 0, 0, 0, 0, 
485, 1, 753, 291, 12.5035330683046, 199, 220, Accidental, 1, 1, 7, 4.8602808, 4.52448145808328, 115.87679, NaN, 12.5, NaN, 1, 448, 1, 0, 0, 0, 0, 0, 
486, 1, 192, 909, 12.5035330683046, 199, 220, Accidental, 1, 1, 5, 4.8602808, 8.78019297208387, 115.87679, NaN, 12.5, NaN, 1, 1613, 1, 0, 0, 0, 0, 0, 
487, 1, 175, 1168, 12.5035330683046, 199, 220, Accidental, 1, 2, 11, 4.8602808, 4.96143969232415, 115.87679, 10, 12.5, 0.0841336200696116, 1, 4827, 2, 0, 0, 0, 0, 0, 
488, 1, 130, 998, 12.5035330683046, 199, 220, Accidental, 1, 1, 6, 4.8602808, 5.89666972702519, 115.87679, NaN, 12.5, NaN, 1, 1435, 1, 0, 0, 0, 0, 0, 
489, 1, 461, 1057, 12.5035330683046, 199, 220, Lightning, 1, 1, 4, 4.8602808, 6.41043508317875, 115.87679, NaN, 12.5, NaN, 1, 1416, 1, 0, 0, 0, 0, 0, 
490, 1, 593, 133, 13.535911005465, 200, 224, Accidental, 1, 1, 5, 6.5930076, 7.98399157304418, 16.066012, NaN, 13.54, NaN, 1, 852, 1, 0, 0, 0, 0, 0, 
491, 1, 473, 273, 13.535911005465, 200, 224, Accidental, 1, 2, 21, 6.5930076, 10.1562790596812, 16.066012, 10, 13.54, 0.0751359764244733, 1, 6315, 2, 0, 0, 0, 0, 0, 
492, 1, 648, 541, 13.535911005465, 200, 224, Accidental, 1, 2, 9, 6.5930076, 10.1956212781082, 16.066012, 10, 13.54, 0.0745254069207195, 1, 6131, 2, 0, 0, 0, 0, 0, 
493, 1, 75, 1245, 13.535911005465, 200, 224, Accidental, 1, 3, 21, 6.5930076, 5.27874766694937, 16.066012, 10, 13.54, 0.0825867980492203, 1, 3834, 3, 0, 0, 0, 0, 0, 
494, 1, 751, 195, 13.535911005465, 200, 224, Accidental, 1, 1, 8, 6.5930076, 9.74729684896668, 16.066012, NaN, 13.54, NaN, 1, 1838, 1, 0, 0, 0, 0, 0, 
495, 1, 775, 383, 13.535911005465, 200, 224, Lightning, 1, 1, 5, 6.5930076, 10.2124919269652, 16.066012, NaN, 13.54, NaN, 1, 1658, 1, 0, 0, 0, 0, 0, 
496, 1, 799, 521, 14.3128921354191, 201, 227, Accidental, 1, 1, 8, 7.7668488, 3.9256503097708, 22.582376, NaN, 14.31, NaN, 1, 3792, 1, 0, 0, 0, 0, 0, 
497, 1, 190, 1077, 14.3128921354191, 201, 227, Accidental, 1, 1, 2, 7.7668488, 8.57811416999117, 22.582376, NaN, 14.31, NaN, 1, 70, 1, 0, 0, 0, 0, 0, 
498, 1, 611, 328, 14.3128921354191, 201, 227, Accidental, 1, 2, 13, 7.7668488, 10.0764781064719, 22.582376, 10, 14.31, 0.0752893421662316, 1, 6044, 2, 0, 0, 0, 0, 0, 
499, 1, 606, 511, 14.3128921354191, 201, 227, Accidental, 1, 1, 1, 7.7668488, 6.41570933005522, 22.582376, NaN, 14.31, NaN, 1, 20, 1, 0, 0, 0, 0, 0, 
500, 1, 84, 1158, 14.3128921354191, 201, 227, Accidental, 1, 1, 9, 7.7668488, 11.6867841093549, 22.582376, NaN, 14.31, NaN, 1, 11972, 1, 0, 0, 0, 0, 0, 
501, 1, 307, 955, 14.3128921354191, 201, 227, Lightning, 1, 1, 7, 7.7668488, 6.47108797740591, 22.582376, NaN, 14.31, NaN, 1, 1640, 1, 0, 0, 0, 0, 0, 
502, 1, 598, 434, 16.8085154994852, 202, 236, Accidental, 1, 1, 5, 11.7251172, 13.4556398874866, 11.415772, NaN, 16.81, NaN, 1, 905, 1, 0, 0, 0, 0, 0, 
503, 1, 119, 981, 16.8085154994852, 202, 236, Accidental, 1, 2, 10, 11.7251172, 10.9660445037213, 11.415772, 10, 16.81, 0.0761684340046636, 1, 3042, 2, 0, 0, 0, 0, 0, 
504, 1, 113, 1143, 16.8085154994852, 202, 236, Accidental, 1, 2, 10, 11.7251172, 10.4643729318325, 11.415772, 10, 16.81, 0.0794214137464505, 1, 1241, 2, 0, 0, 0, 0, 0, 
505, 1, 213, 798, 16.8085154994852, 202, 236, Accidental, 1, 1, 6, 11.7251172, 12.4159335253785, 11.415772, NaN, 16.81, NaN, 1, 3197, 1, 0, 0, 0, 0, 0, 
506, 1, 68, 1117, 16.8085154994852, 202, 236, Accidental, 1, 1, 7, 11.7251172, 8.19682398655352, 11.415772, NaN, 16.81, NaN, 1, 1706, 1, 0, 0, 0, 0, 0, 
507, 1, 499, 792, 16.8085154994852, 202, 236, Lightning, 1, 5, 20, 11.7251172, 11.7835397510592, 11.415772, 10, 16.81, 0.0782357726080236, 1, 2871, 5, 0, 0, 0, 0, 0, 
508, 1, 591, 229, 16.8085154994852, 202, 0, Rx, 1, 32, 195, 11.7251172, 10.884646178091, 11.415772, 0, 16.81, 1, 1, 58820, 32, 0, 0, 0, 0, 0, 
509, 1, 169, 1197, 16.9591323115913, 203, 237, Accidental, 1, 1, 13, 12.557106, 10.2155599437196, 36.418459, NaN, 16.96, NaN, 1, 1809, 1, 0, 0, 0, 0, 0, 
510, 1, 298, 689, 16.9591323115913, 203, 237, Accidental, 1, 2, 17, 12.557106, 12.7865051112177, 36.418459, 10, 16.96, 0.0759461088415002, 1, 2208, 2, 0, 0, 0, 0, 0, 
511, 1, 358, 856, 16.9591323115913, 203, 237, Accidental, 1, 1, 7, 12.557106, 7.32821517231489, 36.418459, NaN, 16.96, NaN, 1, 2159, 1, 0, 0, 0, 0, 0, 
512, 1, 592, 426, 16.9591323115913, 203, 237, Accidental, 1, 1, 3, 12.557106, 16.4591139651246, 36.418459, NaN, 16.96, NaN, 1, 337, 1, 0, 0, 0, 0, 0, 
513, 1, 209, 907, 16.9591323115913, 203, 237, Accidental, 1, 1, 7, 12.557106, 12.1476828874323, 36.418459, NaN, 16.96, NaN, 1, 2420, 1, 0, 0, 0, 0, 0, 
514, 1, 223, 757, 16.9591323115913, 203, 0, Rx, 1, 32, 215, 12.557106, 14.3324245863317, 36.418459, 0, 16.96, 1, 1, 85558, 32, 0, 0, 0, 0, 0, 
515, 1, 670, 595, 15.5845468985076, 204, 232, Accidental, 1, 6, 54, 10.3417092, 11.2385935383819, 50.003166, 10, 15.58, 0.0760614365115627, 1, 19104, 6, 0, 0, 0, 0, 0, 
516, 1, 86, 1176, 15.5845468985076, 204, 232, Accidental, 1, 1, 1, 10.3417092, 11.474855839857, 50.003166, NaN, 15.58, NaN, 1, 617, 1, 0, 0, 0, 0, 0, 
517, 1, 645, 277, 15.5845468985076, 204, 232, Accidental, 1, 2, 13, 10.3417092, 11.4090676111915, 50.003166, 10, 15.58, 0.0741642082936503, 1, 5200, 2, 0, 0, 0, 0, 0, 
518, 1, 666, 452, 15.5845468985076, 204, 232, Accidental, 1, 1, 12, 10.3417092, 10.9979580233532, 50.003166, NaN, 15.58, NaN, 1, 4708, 1, 0, 0, 0, 0, 0, 
519, 1, 133, 1189, 15.5845468985076, 204, 232, Lightning, 1, 1, 7, 10.3417092, 16.8967857754403, 50.003166, NaN, 15.58, NaN, 1, 3624, 1, 0, 0, 0, 0, 0, 
520, 1, 777, 495, 15.5845468985076, 204, 0, Rx, 1, 32, 218, 10.3417092, 11.3440097670585, 50.003166, 0, 15.58, 1, 1, 92853, 32, 0, 0, 0, 0, 0, 
521, 1, 691, 587, 15.2551222263559, 205, 230, Accidental, 1, 4, 28, 9.5599836, 11.6736242868565, 93.474728, 0, 15.26, 0.0865164176490532, 1, 8921, 4, 0, 0, 0, 0, 0, 
522, 1, 771, 257, 15.2551222263559, 205, 230, Accidental, 1, 3, 23, 9.5599836, 12.4661940976199, 93.474728, 10, 15.26, 0.0754455611839434, 1, 7026, 3, 0, 0, 0, 0, 0, 
523, 1, 920, 45, 15.2551222263559, 205, 230, Accidental, 1, 2, 9, 9.5599836, 10.0086578811076, 93.474728, 10, 15.26, 0.078414548943657, 1, 3708, 2, 0, 0, 0, 0, 0, 
524, 1, 643, 213, 15.2551222263559, 205, 230, Accidental, 1, 1, 8, 9.5599836, 9.60681888674067, 93.474728, NaN, 15.26, NaN, 1, 2624, 1, 0, 0, 0, 0, 0, 
525, 1, 842, 199, 15.2551222263559, 205, 230, Accidental, 1, 12, 80, 9.5599836, 9.97898446345205, 93.474728, 10, 15.26, 0.0801113299566444, 1, 39341, 12, 0, 0, 0, 0, 0, 
526, 1, 750, 230, 15.2551222263559, 205, 230, Lightning, 1, 1, 7, 9.5599836, 7.34557070654998, 93.474728, NaN, 15.26, NaN, 1, 1206, 1, 0, 0, 0, 0, 0, 
527, 1, 410, 833, 15.2551222263559, 205, 0, Rx, 1, 32, 172, 9.5599836, 12.9322153755231, 93.4747280000001, 0, 15.26, 1, 1, 61557, 32, 0, 0, 0, 0, 0, 
528, 1, 636, 60, 18.9676101294051, 206, 244, Accidental, 1, 1, 6, 15.1266312, 17.3154603789077, 83.103686, NaN, 18.97, NaN, 1, 648, 1, 0, 0, 0, 0, 0, 
529, 1, 177, 1010, 18.9676101294051, 206, 244, Accidental, 1, 1, 2, 15.1266312, 15.9611314526878, 83.103686, NaN, 18.97, NaN, 1, 279, 1, 0, 0, 0, 0, 0, 
530, 1, 37, 1208, 18.9676101294051, 206, 244, Accidental, 1, 5, 35, 15.1266312, 15.5973860771528, 83.103686, 10, 18.97, 0.0749483204663067, 1, 5939, 5, 0, 0, 0, 0, 0, 
531, 1, 421, 764, 18.9676101294051, 206, 244, Accidental, 1, 2, 3, 15.1266312, 16.0489027445838, 83.103686, 10, 18.97, 0.0739358217815891, 1, 410, 2, 0, 0, 0, 0, 0, 
532, 1, 592, 238, 18.9676101294051, 206, 244, Lightning, 1, 2, 11, 15.1266312, 16.7481356703127, 83.103686, 10, 18.97, 0.0753943165173805, 1, 6641, 2, 0, 0, 0, 0, 0, 
533, 1, 331, 1028, 18.9676101294051, 206, 0, Rx, 1, 32, 196, 15.1266312, 15.6550663606799, 83.1036859999999, 0, 18.97, 1, 1, 77960, 32, 0, 0, 0, 0, 0, 
534, 1, 512, 535, 20.3602119240605, 207, 250, Accidental, 1, 1, 7, 16.8865704, 19.0809810466885, 81.521354, NaN, 20.36, NaN, 1, 650, 1, 0, 0, 0, 0, 0, 
535, 1, 281, 864, 20.3602119240605, 207, 250, Accidental, 1, 1, 8, 16.8865704, 16.5558898440715, 81.521354, NaN, 20.36, NaN, 1, 3956, 1, 0, 0, 0, 0, 0, 
536, 1, 606, 499, 20.3602119240605, 207, 250, Accidental, 1, 1, 3, 16.8865704, 16.7276836728359, 81.521354, NaN, 20.36, NaN, 1, 396, 1, 0, 0, 0, 0, 0, 
537, 1, 781, 298, 20.3602119240605, 207, 250, Accidental, 1, 1, 11, 16.8865704, 10.793611504556, 81.521354, NaN, 20.36, NaN, 1, 5584, 1, 0, 0, 0, 0, 0, 
538, 1, 241, 956, 20.3602119240605, 207, 0, Rx, 1, 32, 211, 16.8865704, 20.2759647540601, 81.521354, 0, 20.36, 1, 1, 104652, 32, 0, 0, 0, 0, 0, 
539, 1, 761, 574, 15.9291277694373, 208, 233, Accidental, 1, 1, 6, 10.0728864, 10.1779718223717, 131.529926, NaN, 15.93, NaN, 1, 1210, 1, 0, 0, 0, 0, 0, 
540, 1, 536, 479, 15.9291277694373, 208, 233, Accidental, 1, 1, 5, 10.0728864, 10.4456170402953, 131.529926, NaN, 15.93, NaN, 1, 2175, 1, 0, 0, 0, 0, 0, 
541, 1, 403, 566, 15.9291277694373, 208, 233, Accidental, 1, 1, 4, 10.0728864, 13.7718463076342, 131.529926, NaN, 15.93, NaN, 1, 3457, 1, 0, 0, 0, 0, 0, 
542, 1, 357, 718, 15.9291277694373, 208, 233, Accidental, 1, 3, 16, 10.0728864, 6.82969981272034, 131.529926, 10, 15.93, 0.0822636991475291, 1, 3573, 3, 0, 0, 0, 0, 0, 
543, 1, 664, 567, 15.9291277694373, 208, 0, Rx, 1, 32, 266, 10.0728864, 7.89208854583408, 131.529926, 0, 15.93, 1, 1, 109125, 32, 0, 0, 0, 0, 0, 
544, 1, 833, 91, 14.4180282455965, 209, 227, Accidental, 1, 3, 16, 7.2574524, 7.41950571413357, 115.221554, 10, 14.42, 0.0811241125382682, 1, 5216, 3, 0, 0, 0, 0, 0, 
545, 1, 98, 1288, 14.4180282455965, 209, 227, Accidental, 1, 1, 6, 7.2574524, 9.33218348869289, 115.221554, NaN, 14.42, NaN, 1, 1995, 1, 0, 0, 0, 0, 0, 
546, 1, 540, 153, 14.4180282455965, 209, 227, Accidental, 1, 1, 5, 7.2574524, 7.56920848114245, 115.221554, NaN, 14.42, NaN, 1, 1039, 1, 0, 0, 0, 0, 0, 
547, 1, 365, 925, 14.4180282455965, 209, 227, Accidental, 1, 1, 5, 7.2574524, 8.77912097416855, 115.221554, NaN, 14.42, NaN, 1, 2665, 1, 0, 0, 0, 0, 0, 
548, 1, 599, 607, 14.4180282455965, 209, 227, Accidental, 1, 2, 18, 7.2574524, 7.58244781092151, 115.221554, 10, 14.42, 0.0794204054904942, 1, 5773, 2, 0, 0, 0, 0, 0, 
549, 1, 733, 337, 14.4180282455965, 209, 227, Lightning, 1, 2, 12, 7.2574524, 11.0092951740302, 115.221554, 0, 14.42, 0.081669033772533, 1, 3160, 2, 0, 0, 0, 0, 0, 
550, 1, 545, 467, 17.8370523311079, 210, 240, Accidental, 1, 2, 10, 12.6290772, 13.0316914618699, 55.329661, 10, 17.84, 0.0785111881005304, 1, 5909, 2, 0, 0, 0, 0, 0, 
551, 1, 818, 42, 17.8370523311079, 210, 240, Accidental, 1, 1, 4, 12.6290772, 13.154855684699, 55.329661, NaN, 17.84, NaN, 1, 1736, 1, 0, 0, 0, 0, 0, 
552, 1, 168, 881, 17.8370523311079, 210, 240, Accidental, 1, 1, 3, 12.6290772, 16.4104921583789, 55.329661, NaN, 17.84, NaN, 1, 2959, 1, 0, 0, 0, 0, 0, 
553, 1, 363, 837, 17.8370523311079, 210, 240, Accidental, 1, 1, 8, 12.6290772, 13.7700874889014, 55.329661, NaN, 17.84, NaN, 1, 1816, 1, 0, 0, 0, 0, 0, 
554, 1, 471, 571, 17.8370523311079, 210, 240, Accidental, 1, 1, 5, 12.6290772, 11.1268039719118, 55.329661, NaN, 17.84, NaN, 1, 2864, 1, 0, 0, 0, 0, 0, 
555, 1, 1022, 9, 17.8370523311079, 210, 240, Lightning, 1, 3, 18, 12.6290772, 10.3455761639354, 55.329661, 10, 17.84, 0.0845375122730618, 1, 3547, 3, 0, 0, 0, 0, 0, 
556, 1, 180, 923, 17.8370523311079, 210, 0, Rx, 1, 32, 197, 12.6290772, 13.8875675341179, 55.329661, 0, 17.84, 1, 1, 83675, 32, 0, 0, 0, 0, 0, 
557, 1, 435, 598, 20.2883366603582, 211, 249, Accidental, 1, 1, 4, 15.923052, 20.2443637701941, 68.074549, NaN, 20.29, NaN, 1, 1517, 1, 0, 0, 0, 0, 0, 
558, 1, 147, 940, 20.2883366603582, 211, 249, Accidental, 1, 1, 9, 15.923052, 13.7915852331356, 68.074549, NaN, 20.29, NaN, 1, 2193, 1, 0, 0, 0, 0, 0, 
559, 1, 749, 207, 20.2883366603582, 211, 249, Accidental, 1, 2, 11, 15.923052, 19.9258419792744, 68.074549, 10, 20.29, 0.0716306415513613, 1, 5699, 2, 0, 0, 0, 0, 0, 
560, 1, 29, 1036, 20.2883366603582, 211, 249, Accidental, 1, 1, 7, 15.923052, 14.4206978365992, 68.074549, NaN, 20.29, NaN, 1, 3226, 1, 0, 0, 0, 0, 0, 
561, 1, 468, 522, 20.2883366603582, 211, 249, Lightning, 1, 4, 29, 15.923052, 12.0892030011639, 68.074549, 10, 20.29, 0.0822333746287017, 1, 12102, 4, 0, 0, 0, 0, 0, 
562, 1, 584, 208, 20.2883366603582, 211, 0, Rx, 1, 32, 236, 15.923052, 16.6957519557715, 68.0745489999999, 0, 20.29, 1, 1, 71488, 32, 0, 0, 0, 0, 0, 
563, 1, 231, 809, 15.2356167398729, 212, 230, Accidental, 1, 1, 11, 8.42409, 9.71954765589809, 148.452664, NaN, 15.24, NaN, 1, 816, 1, 0, 0, 0, 0, 0, 
564, 1, 720, 232, 15.2356167398729, 212, 230, Accidental, 1, 3, 27, 8.42409, 9.58622014788071, 148.452664, 10, 15.24, 0.0788000776002782, 1, 8085, 3, 0, 0, 0, 0, 0, 
565, 1, 557, 577, 15.2356167398729, 212, 230, Accidental, 1, 1, 9, 8.42409, 4.63557060198422, 148.452664, NaN, 15.24, NaN, 1, 602, 1, 0, 0, 0, 0, 0, 
566, 1, 432, 716, 15.2356167398729, 212, 230, Accidental, 1, 1, 7, 8.42409, 7.40850941641017, 148.452664, NaN, 15.24, NaN, 1, 2057, 1, 0, 0, 0, 0, 0, 
567, 1, 169, 1134, 15.2356167398729, 212, 230, Accidental, 1, 1, 1, 8.42409, 7.4087441859228, 148.452664, NaN, 15.24, NaN, 1, 453, 1, 0, 0, 0, 0, 0, 
568, 1, 399, 528, 15.2356167398729, 212, 230, Lightning, 1, 1, 4, 8.42409, 4.92128945360096, 148.452664, NaN, 15.24, NaN, 1, 8097, 1, 0, 0, 0, 0, 0, 
569, 1, 732, 209, 15.2356167398729, 212, 0, Rx, 1, 32, 224, 8.42409, 8.48725437102258, 148.452664, 0, 15.24, 1, 1, 57914, 32, 0, 0, 0, 0, 0, 
570, 1, 773, 148, 15.6526971674744, 213, 232, Accidental, 1, 1, 6, 9.2374488, 13.2649547763928, 29.707206, NaN, 15.65, NaN, 1, 1185, 1, 0, 0, 0, 0, 0, 
571, 1, 352, 701, 15.6526971674744, 213, 232, Accidental, 1, 1, 7, 9.2374488, 7.8650280814366, 29.707206, NaN, 15.65, NaN, 1, 474, 1, 0, 0, 0, 0, 0, 
572, 1, 570, 247, 15.6526971674744, 213, 232, Accidental, 1, 3, 9, 9.2374488, 7.70472477135314, 29.707206, 10, 15.65, 0.0802756069412942, 1, 3320, 3, 0, 0, 0, 0, 0, 
573, 1, 357, 603, 15.6526971674744, 213, 232, Accidental, 1, 1, 8, 9.2374488, 10.7617271643036, 29.707206, NaN, 15.65, NaN, 1, 3321, 1, 0, 0, 0, 0, 0, 
574, 1, 278, 781, 15.6526971674744, 213, 232, Accidental, 1, 1, 12, 9.2374488, 11.0202596057496, 29.707206, NaN, 15.65, NaN, 1, 5921, 1, 0, 0, 0, 0, 0, 
