"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"1",0," eco1",0,1,0,2923,100,0,0,0,0,2,180.3,0,0,0,47,9.4,51.7,33.8,4.4,0.8,0,0,15,30,1750,1128,0,0,0.1,0.1,0.3,0.2,0,0.1,0,0,1.5,3,40,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.6,0,0,NA
"2",1," eco1",0,1,-0.9,2865,191,51.2,10.2,4,4,1.55,182.2,2.9,20.5,4.1,69.6,13.9,54.9,34.5,5.9,1.8,0.3,0.3,4,50.9,1681.8,1128.3,1,0.1,0.2,0.2,0.3,0.2,0,0.1,0,0,0.4,5.9,39.3,133.1,0,0,0,0,0.9,0.8,-2.9,0,3.46,0.01,0.07,0,0,1.3,0.1,180.3,1.46,0,NA
"3",2," eco1",0,1,-40.8,2816.4,316,80.3,16.1,15.6,6.2,1.54,184.3,3,43.5,8.7,105.2,21,58.7,35.2,13.8,6.3,1.6,1.5,2.5,62.9,1622.4,1128.7,2.1,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0,0.1,0.2,7.3,38.6,133.1,0,0,0,0,0.3,1.6,-2.2,0,3.42,0,0.03,0,0,1.8,0.5,181.1,1.26,0,NA
"4",3," eco1",0,1,-85.4,2775.2,484,117.2,23.4,28.7,9.4,1.47,186.5,3.1,71.1,14.2,156.7,31.3,63.8,36,28.5,13.4,3.9,3.1,3.6,69.8,1572.7,1129,3.4,0.3,0.4,0.4,0.3,0.2,0.1,0.5,0,0.1,0.2,7.9,38.1,133.1,0,0,0,0,0.2,1.8,-1.8,0,3.48,0.03,0.05,0,0,2.4,0.9,181.5,1.23,0,NA
"5",4," eco1",0,1,-110.1,2732.5,680,149.8,30,44,13.9,1.57,188.8,3.9,98.9,19.8,220.7,44.1,70.1,36.8,50.7,21.4,7.3,4.8,5.7,74.9,1522.5,1129.4,4.8,0.5,0.6,0.5,0.3,0.2,0.3,0.7,0,0.2,0.3,8.2,37.6,133.2,0,-0.1,0,0,0.3,2.2,-1.8,0,3.38,0,0.03,0,0,2.9,1.3,182,1.08,0,NA
"6",5," eco1",0,1,-91.7,2703.6,791,126.3,25.3,55.6,18.4,2.28,190.7,3.2,104,20.8,268,53.6,80.5,38.2,78.8,32.5,11.6,7.3,8.2,77.6,1488.2,1129.7,5,0.5,0.7,0.6,0.3,0.3,0.4,1.1,0.1,0.3,0.5,8.2,37.3,133.2,0,-0.1,0,0,0.4,1.6,-1.2,0,3.44,0.02,0.02,0,0,2.2,1.7,183.3,1.22,0,NA
"7",6," eco1",0,1,-107.1,2678.6,923,144.7,28.9,60.2,22.2,2.49,192.7,3.4,113.2,22.6,321,64.2,92.4,39.5,108.4,40.8,16.1,9,10.8,79.8,1457.9,1130.1,5.4,0.5,0.8,0.8,0.3,0.3,0.5,1.4,0.1,0.3,0.6,8.5,37.3,133.3,0,-0.1,0,-0.1,0.6,1.5,-1.5,0,3.44,0.02,0.03,0,0,2.2,1.8,184.5,1.41,0,NA
"8",7," eco1",0,1,-128.8,2655.1,1092,171.4,34.3,65.6,26.3,2.53,194.9,3.9,129.9,26,383.7,76.7,105.3,40.5,139.7,46.7,20.8,10.1,13.2,81.6,1429.9,1130.4,6.2,0.6,1,0.9,0.3,0.3,0.7,1.6,0.1,0.4,0.8,8.8,37.4,133.3,0,-0.2,0,-0.1,0.8,1.6,-1.5,0,3.41,0.02,0.05,0,0,2.5,2,185.5,1.46,0,NA
"9",8," eco1",0,1,-167.5,2632.8,1323,214.8,43,75.1,31.3,2.02,197,4.6,157.9,31.6,464.1,92.8,119.1,41.2,174.4,51.3,26.1,10.9,15.3,83.1,1403.5,1130.8,7.6,0.7,1.2,1.1,0.4,0.3,0.9,1.8,0.1,0.4,0.9,8.8,37.4,133.4,0,-0.2,0,-0.1,1,1.9,-1.5,0,3.37,0,0,0,0,3.7,2.2,185.7,1.29,0,NA
"10",9," eco1",0,1,-193.3,2613.8,1573,243.3,48.7,88.4,37.4,1.76,199.2,5.1,186.3,37.3,553.2,110.6,135.7,42.1,214.6,57.6,32.1,12.2,17.6,84.3,1380.8,1131.2,9,0.9,1.4,1.3,0.4,0.4,1.1,2,0.2,0.5,1,8.6,37.4,133.4,0,-0.3,0,-0.1,1.1,2,-1.3,0,3.41,0.01,0.02,0,0,4.1,2.6,185.9,1.19,0,NA
"11",10," eco1",0,1,-140.4,2599,1713,203.5,40.7,94.9,42.7,2.41,201.2,5.1,189,37.8,616.2,123.2,154.7,43.3,256.9,63.7,38.5,13.5,19.8,85.3,1362.4,1131.6,9.1,0.9,1.5,1.5,0.4,0.4,1.3,2.2,0.2,0.5,1.1,8.7,37.5,133.5,0,-0.3,0,-0.1,1.3,1.9,-1.4,0,3.35,0,0,0,0,2.8,2.8,187.4,1.33,0,NA
"12",11," eco1",0,1,-164.3,2590.2,1860,219.6,43.9,102.2,48.4,2.6,202.8,4.8,192.2,38.4,682,136.4,178.5,45.7,302.6,73.1,45.4,15.6,22.5,86.3,1349.5,1131.9,9.2,0.9,1.7,1.6,0.5,0.5,1.5,2.5,0.2,0.6,1.2,8.6,37.5,133.5,0,-0.3,0,-0.1,1.2,1.7,-1.1,0,3.42,0,0.02,0,0,3.6,3.1,188.4,1.3,0,NA
"13",12," eco1",0,1,-176,2584.3,2043,245,49,105.3,53.5,2.75,205,5.4,204.6,40.9,756,151.2,200.7,47.4,347,76.1,52.1,16,25.1,87.5,1339.4,1132.3,9.8,1,1.9,1.8,0.5,0.5,1.7,2.6,0.3,0.6,1.3,8.8,37.9,133.6,0,-0.3,0,-0.1,1.5,1.7,-1.4,0,3.42,0.01,0.04,0,0,3.4,3.1,189.5,1.42,0,NA
"14",13," eco1",0,1,-125.8,2581.4,2136,206.2,41.2,104.8,57.6,3.04,206.6,5.4,198.7,39.7,805.6,161.1,223.7,49.4,389.6,78.1,58.4,16.2,27.3,88.4,1333,1132.7,9.6,0.9,2,1.9,0.6,0.5,1.9,2.7,0.3,0.6,1.4,9.1,38.4,133.6,0,-0.3,0,-0.2,1.6,1.6,-1.5,0,3.46,0.02,0.08,0,0,2.7,3.1,191.1,1.68,0,NA
"15",14," eco1",0,1,-166.7,2581.9,2281,237.7,47.5,107.5,62.1,2.99,208.4,5.3,205.3,41.1,867.1,173.4,249.8,52.2,433.1,82.7,64.9,17.2,29.4,89.4,1330,1133.1,9.9,1,2.2,2.1,0.7,0.6,2.2,2.9,0.3,0.6,1.5,9.2,38.8,133.7,0,-0.3,0,-0.1,1.6,1.6,-1.3,0,3.38,0,0,0,0,3.4,3.2,192.2,1.59,0,NA
"16",15," eco1",0,1,-185.5,2585.9,2434,252,50.4,113.1,67.1,2.79,210,5.2,213.2,42.6,931,186.2,279.3,55.9,479.2,90,71.8,18.9,31.7,90.5,1330.3,1133.4,10.3,1,2.3,2.2,0.7,0.6,2.4,3.1,0.4,0.7,1.6,9.1,39.1,133.7,0,-0.3,0,-0.1,1.6,1.6,-1,0,3.39,0.01,0.04,0,0,4,3.4,192.9,1.42,0,NA
"17",16," eco1",0,1,-133.5,2593.8,2502,215.2,43,112.6,70.8,3.09,211.4,5.3,203.9,40.8,972.1,194.4,308.1,59.5,523.3,93.8,78.4,19.6,34.6,92,1333.5,1133.8,9.8,0.9,2.4,2.3,0.8,0.7,2.6,3.3,0.4,0.7,1.7,9.3,39.6,133.8,0,-0.3,0,-0.2,1.7,1.5,-1.2,0,3.42,0.02,0.03,0,0,3,3.4,194.4,1.67,0,NA
"18",17," eco1",0,1,-135.5,2604.1,2582,221.8,44.4,110.1,74,3.2,212.9,5.4,200.2,40,1013.4,202.7,335.7,62.9,564.5,95.2,84.5,19.8,36.9,93.4,1339.7,1134.1,9.6,0.9,2.5,2.4,0.9,0.7,2.8,3.3,0.4,0.7,1.7,9.6,40.2,133.8,0,-0.4,0,-0.2,1.8,1.5,-1.4,0,3.38,0.01,0.03,0,0,2.9,3.3,195.8,1.8,0,NA
"19",18," eco1",0,1,-109.3,2616.6,2639,206.6,41.3,104,76,3.67,214.7,5.5,195.4,39.1,1044.9,209,360.1,65.7,600.4,92.5,89.8,19,38.6,94.7,1348.8,1134.5,9.4,0.9,2.6,2.5,0.9,0.8,3,3.2,0.4,0.7,1.8,9.9,41,133.9,0,-0.4,0,-0.2,1.9,1.3,-1.4,0,3.38,0,0,0,0,2.1,3.1,197.6,2.16,0,NA
"20",19," eco1",0,1,-162.4,2629.8,2769,249.7,49.9,108.6,79.6,3.2,216.2,5.6,206.6,41.3,1095.1,219,386.4,69,638.3,94.3,95.5,19.4,39.7,95.9,1359.3,1134.8,9.9,1,2.8,2.6,1,0.8,3.2,3.3,0.5,0.7,1.7,10,41.6,133.9,0,-0.3,0,-0.2,1.8,1.6,-1.3,0,3.46,0.03,0.1,0,0,3.8,3.2,198.2,1.78,0,NA
"21",20," eco1",0,1,-143,2646.8,2882,247.8,49.6,111.7,82.9,3.37,218,6.2,213.9,42.8,1141,228.2,407.2,71.1,674.4,92.7,100.8,19,41.4,97.2,1372.9,1135.2,10.3,1,2.9,2.7,1,0.8,3.4,3.2,0.5,0.7,1.8,10.1,42.3,134,0,-0.4,0,-0.2,2,1.7,-1.4,0,3.4,0,0,0,0,3.3,3.3,199.3,1.81,0,NA
"22",21," eco1",0,1,-150.5,2665,3015,260.5,52.1,112.3,85.8,3.02,219.8,6.3,226.6,45.3,1190.7,238.1,425.9,72.9,708.7,90.7,105.8,18.5,42.3,98.4,1388.6,1135.7,10.9,1.1,3,2.8,1.1,0.9,3.5,3.2,0.5,0.7,1.7,10.3,43,134.1,0.1,-0.4,0,-0.2,2,1.7,-1.6,0,3.41,0,0.04,0,0,3.6,3.4,200.1,1.9,0,NA
"23",22," eco1",0,1,-173.4,2685.9,3199,296.9,59.4,120.3,90.2,2.53,221.5,7.2,248.8,49.8,1254.9,251,438.5,73.5,742.9,87.8,110.8,17.8,42.7,99.6,1407.5,1136.1,12,1.2,3.2,3,1.1,0.9,3.7,3.1,0.6,0.7,1.7,10.3,43.7,134.1,0.1,-0.4,0,-0.2,2.2,2.1,-1.6,0,3.36,0,0,0,0,4.7,3.6,200.3,1.61,0,NA
"24",23," eco1",0,1,-132.9,2706.7,3258,249.2,49.8,127.4,94.1,3.05,222.8,6.5,241.1,48.2,1290.3,258.1,461,76.4,783,93.8,116.7,19.3,44,100.9,1425.2,1136.5,11.6,1.1,3.2,3.1,1.2,0.9,3.9,3.3,0.6,0.7,1.7,10.2,44.1,134.2,0.1,-0.4,0,-0.1,2,2,-1.3,0,3.34,0,0.02,0,0,3.6,3.8,201.7,1.54,0,NA
"25",24," eco1",0,1,-116,2730.9,3315,245.5,49.1,122.4,96.3,3.49,224.7,6.6,236.5,47.3,1321.7,264.3,479.2,78.6,817.7,93.5,121.8,19.2,45.9,102.6,1445.5,1137,11.4,1.1,3.3,3.1,1.2,0.9,4.1,3.3,0.6,0.7,1.8,10.5,44.9,134.3,0.1,-0.4,0,-0.2,2.1,1.7,-1.7,0,3.38,0,0,0,0,2.8,3.7,203.6,1.93,0,NA
"26",25," eco1",0,1,-129.7,2755.9,3405,260.6,52.1,119.9,98.5,3.04,226.2,6.6,241.7,48.3,1358.7,271.7,496.4,80.5,849.5,92.3,126.4,18.9,47,104.1,1467.3,1137.4,11.6,1.1,3.4,3.2,1.3,1,4.2,3.2,0.6,0.7,1.8,10.8,45.8,134.3,0.1,-0.4,0,-0.3,2.1,1.7,-1.7,0,3.36,0,0,0,0,3.6,3.6,204.5,1.96,0,NA
"27",26," eco1",0,1,-147.6,2782.8,3527,287.9,57.6,127.9,102.5,3.15,227.9,7.5,252,50.4,1406,281.2,509.6,81.8,882.1,92,131.1,18.8,47.6,105.6,1491.6,1137.9,12.1,1.2,3.5,3.3,1.3,1,4.4,3.2,0.7,0.7,1.7,10.8,46.4,134.4,0.1,-0.4,0,-0.2,2.3,2.2,-1.6,0,3.4,0.01,0.03,0,0,4.2,3.8,205.4,1.66,0,NA
"28",27," eco1",0,1,-122.1,2810,3577,259.1,51.8,130.3,105.3,3.21,229,6.9,246.1,49.2,1435.3,287.1,529.1,84.5,917.2,95.6,136.2,19.7,49,107.3,1515.3,1138.4,11.8,1.1,3.6,3.4,1.3,1,4.6,3.3,0.7,0.7,1.8,10.8,47,134.5,0.1,-0.4,0,-0.2,2.1,2,-1.5,0,3.38,0,0,0,0,3.9,3.9,206.6,1.67,0,NA
"29",28," eco1",0,1,-82.1,2839.4,3583,235.6,47.1,126,106.9,3.49,230.2,7,233.2,46.6,1451,290.2,543.8,86.3,947.1,94.6,140.5,19.4,50.3,109.1,1541.1,1138.9,11.2,1.1,3.6,3.5,1.4,1,4.7,3.3,0.7,0.7,1.8,11.2,47.9,134.6,0.1,-0.4,0,-0.3,2.2,1.8,-1.8,0,3.41,0.01,0.03,0,0,3,3.8,208.4,1.97,0,NA
"30",29," eco1",0,1,-123.6,2868.4,3647,263.3,52.7,124.3,108.9,3.42,231.9,6.8,235.2,47,1479,295.8,563.3,89.1,977.4,95.9,144.9,19.7,51.7,110.9,1566.5,1139.3,11.3,1.1,3.7,3.5,1.4,1.1,4.9,3.3,0.7,0.7,1.8,11.4,48.8,134.6,0.1,-0.4,0,-0.2,2.1,1.8,-1.7,0,3.38,0,0.01,0,0,3.4,3.7,209.7,1.91,0,NA
"31",30," eco1",0,1,-43.2,2896.9,3573,190.1,38,116.3,108.6,3.88,232.6,6.3,210.1,42,1469.2,293.8,584.8,92.4,1004.4,96.5,148.8,19.8,53,112.7,1591.5,1139.8,10.1,1,3.7,3.5,1.5,1.1,5,3.4,0.7,0.7,1.8,11.7,49.8,134.7,0.1,-0.4,0,-0.3,2,1.6,-1.7,0,3.41,0.02,0.07,0,0,2.1,3.5,211.7,2.36,0,NA
"32",31," eco1",0,1,-54,2927.2,3550,208.7,41.7,110.3,108.8,3.96,233.5,6.7,200,40,1468.9,293.8,599.5,94.3,1025.4,92.9,151.8,18.9,53.9,114.4,1618.6,1140.3,9.6,0.9,3.7,3.5,1.5,1.1,5.1,3.2,0.8,0.7,1.8,11.9,50.8,134.8,0.1,-0.4,0,-0.3,2.1,1.7,-1.8,0,3.39,0,0,0,0,2.6,3.3,213.1,2.41,0,NA
"33",32," eco1",0,1,-113.8,2957.7,3639,262.5,52.5,111,110.1,3.63,235.3,6.8,215.1,43,1495.4,299.1,611.7,95.7,1045.5,90.5,154.6,18.4,54.2,116.1,1646.6,1140.7,10.3,1,3.8,3.6,1.5,1.1,5.2,3.1,0.8,0.7,1.8,12.1,51.8,134.9,0.1,-0.4,0,-0.2,2.1,1.9,-1.8,0,3.38,0,0,0,0,3.4,3.3,214,2.13,0,NA
"34",33," eco1",0,1,-45.6,2987.6,3599,200.5,40.1,108.9,110,3.84,236.2,6.5,202.3,40.5,1489.6,297.9,625.8,97.7,1065.2,89.8,157.4,18.3,55.1,117.7,1673.6,1141.2,9.7,0.9,3.7,3.5,1.6,1.2,5.3,3.1,0.8,0.7,1.8,12.3,52.8,134.9,0.1,-0.4,0,-0.2,2,1.8,-1.8,0,3.39,0,0.03,0,0,2.6,3.3,215.5,2.25,0,NA
"35",34," eco1",0,1,-17.4,3018.2,3551,187.6,37.5,101.5,109,4.24,237,6.9,190.9,38.2,1478.1,295.6,631.6,98,1077.9,84.7,159.1,17.1,55.1,119.1,1702.3,1141.7,9.2,0.9,3.7,3.5,1.6,1.2,5.4,2.9,0.8,0.6,1.7,12.4,53.8,135,0.1,-0.4,0,-0.3,2.1,1.9,-1.9,0,3.46,0.03,0.13,0,0,1.9,3,217,2.71,0,NA
"36",35," eco1",0,1,-115,3043.6,3598,238.2,47.6,105.8,110.2,3.35,238.1,5.7,199.5,39.9,1491.8,298.4,656.2,102.2,1100.4,91.3,162.3,18.9,55.3,120.4,1725.7,1142.2,9.6,0.9,3.7,3.6,1.7,1.2,5.5,3.2,0.8,0.7,1.7,12.6,54.6,135.1,0.1,-0.3,0,-0.2,1.6,1.6,-1.6,0,3.37,0.02,0.03,0,0,3.7,3.2,217.4,1.99,0,NA
"37",36," eco1",0,1,-59.2,3074.1,3578,207.4,41.5,106.5,110.5,3.46,239.2,6.3,192.6,38.5,1489.2,297.8,670.9,104.3,1119.6,92.4,165.1,19.1,57.3,122.3,1751.9,1142.6,9.3,0.9,3.7,3.5,1.7,1.2,5.6,3.2,0.8,0.7,1.8,12.7,55.3,135.2,0.1,-0.3,0,-0.2,1.8,1.8,-1.7,0,3.38,0.01,0.03,0,0,3,3.2,218.8,1.96,0,NA
"38",37," eco1",0,1,-13.7,3106.5,3546,191.3,38.3,97.3,108.9,4.2,240.6,7,187.1,37.4,1479.7,295.9,670.5,103.4,1128.2,85.2,166.1,17.2,57.3,124.1,1782,1143.1,9,0.9,3.7,3.5,1.7,1.2,5.6,3,0.8,0.6,1.7,12.9,56.4,135.3,0.1,-0.4,0,-0.3,2.1,1.9,-2,0,3.37,0,0,0,0,1.7,2.9,220.6,2.69,0,NA
"39",38," eco1",0,1,-97,3137.3,3646,262.7,52.5,105.2,110.7,3.48,242.1,7.2,208,41.6,1505.6,301.1,670.1,102.7,1139.9,83.3,167.7,16.9,56.5,125.5,1811.6,1143.7,10,1,3.8,3.6,1.7,1.2,5.7,2.9,0.8,0.6,1.6,13.1,57.3,135.3,0.1,-0.4,0,-0.2,2,2.2,-2,0,3.38,0,0,0,0,4,3.1,220.9,1.99,0,NA
"40",39," eco1",0,1,-78.9,3168.1,3702,248.9,49.8,110.6,111.9,3.43,243.7,7.3,216.9,43.4,1523.1,304.6,670.4,102.2,1153.9,83.8,169.6,17.1,56.6,126.9,1840.4,1144.2,10.4,1,3.8,3.6,1.7,1.2,5.8,2.9,0.8,0.6,1.6,13.2,58,135.4,0.1,-0.4,0,-0.2,2,2.3,-2.1,0,3.38,0.01,0.01,0,0,3.5,3.3,221.9,1.89,0,NA
"41",40," eco1",0,1,-74,3199,3741,249.3,49.9,117.1,113.8,3.28,244.6,7.7,219.5,43.9,1539,307.8,670.8,101.9,1170,85.8,171.9,17.6,56.9,128.4,1868.9,1144.8,10.6,1,3.9,3.7,1.7,1.2,5.9,3,0.9,0.7,1.6,13.2,58.6,135.5,0.1,-0.4,0,-0.2,2,2.5,-2,0,3.42,0.03,0.03,0,0,4.1,3.5,222.6,1.74,0,NA
"42",41," eco1",0,1,-4.5,3227.4,3627,169.5,33.9,110.1,112.7,3.74,245.1,6.4,190.7,38.1,1514.4,302.9,683.6,104.1,1187.9,89.5,174.4,18.5,58.5,130,1893.6,1145.3,9.2,0.9,3.8,3.6,1.7,1.2,5.9,3.1,0.9,0.7,1.7,13.4,59.6,135.6,0.1,-0.3,0,-0.2,1.8,1.8,-1.9,0,3.43,0.02,0.07,0,0,2.1,3.3,224.7,2.25,0,NA
"43",42," eco1",0,1,-65.4,3257.2,3664,233.4,46.7,103.6,112.4,3.96,247.2,6.9,199.1,39.8,1523.3,304.7,688.4,104.6,1199,87.1,175.9,17.8,59,131.6,1920.7,1145.9,9.6,0.9,3.8,3.6,1.7,1.3,6,3,0.9,0.7,1.7,13.7,60.6,135.7,0.1,-0.4,0,-0.3,1.9,2,-2.1,0,3.4,0,0,0,0,2.3,3.1,226.2,2.47,0,NA
"44",43," eco1",0,1,-78.3,3285.3,3704,239.6,47.9,107.8,113.3,3.42,248.4,6.9,206.3,41.3,1534.7,306.9,696.7,105.9,1213.5,88.6,177.9,18.2,58.9,133.2,1946.8,1146.4,9.9,1,3.9,3.7,1.8,1.3,6.1,3.1,0.9,0.7,1.7,13.9,61.5,135.8,0.1,-0.4,0,-0.2,1.9,2.1,-2,0,3.36,0,0.02,0,0,3.6,3.2,227,1.96,0,NA
"45",44," eco1",0,1,-26.2,3313.5,3644,190.5,38.1,106,112.8,3.7,249.2,6.6,191.8,38.4,1520.9,304.2,707.7,107.7,1228.3,90.3,180,18.6,60.1,134.8,1971.7,1146.9,9.2,0.9,3.8,3.6,1.8,1.3,6.1,3.1,0.9,0.7,1.7,14.1,62.3,135.9,0.1,-0.3,0,-0.2,1.8,2,-2,0,3.41,0.02,0.03,0,0,2.6,3.2,228.5,2.14,0,NA
"46",45," eco1",0,1,-70.8,3342.9,3688,239.7,47.9,105.5,113.2,3.59,250.9,7.1,201.4,40.3,1532.4,306.5,711.9,108.1,1239.9,89.1,181.6,18.3,60.4,136.5,1998.5,1147.5,9.7,0.9,3.9,3.6,1.8,1.3,6.2,3.1,0.9,0.7,1.7,14.3,63.2,136,0.1,-0.4,0,-0.2,1.9,2.1,-2.1,0,3.39,0,0,0,0,3.1,3.2,229.7,2.08,0,NA
"47",46," eco1",0,1,-62.4,3374.9,3775,266.3,53.3,111,114.6,3.53,252.6,8.6,218.2,43.6,1556.3,311.3,697.7,105,1245.3,83.3,182.2,16.8,59.1,138,2029.6,1148.1,10.5,1,3.9,3.7,1.8,1.3,6.2,2.9,0.9,0.6,1.7,14.4,64.1,136.1,0.1,-0.4,0,-0.2,2.3,2.7,-2.5,0,3.42,0.03,0.06,0,0,3.8,3.3,230.5,1.95,0,NA
"48",47," eco1",0,1,-32.8,3402.1,3735,207.1,41.4,111.4,114.6,3.64,253.5,7.1,206.2,41.2,1549.4,309.9,704.5,106.1,1259.4,86.7,184.1,17.7,59.9,139.3,2054.2,1148.7,9.9,1,3.9,3.7,1.8,1.3,6.3,3,0.9,0.7,1.7,14.6,65,136.2,0.1,-0.3,0,-0.2,1.9,2.2,-2.2,0,3.38,0,0,0,0,2.9,3.3,232,2.04,0,NA
"49",48," eco1",0,1,-21.3,3428.3,3672,190,38,105.9,113.8,3.84,254.3,6.7,191.6,38.3,1534.4,306.9,715.3,108.1,1272.6,89.1,186,18.3,60.7,140.7,2077.6,1149.2,9.2,0.9,3.9,3.7,1.8,1.3,6.4,3.1,0.9,0.7,1.7,14.8,65.9,136.2,0.1,-0.3,0,-0.2,1.8,2,-2.1,0,3.41,0.02,0.03,0,0,2.4,3.2,233.6,2.31,0,NA
"50",49," eco1",0,1,-68.8,3456.4,3729,246.9,49.4,105.7,114.3,3.64,256,7.5,204.4,40.9,1548.5,309.7,716.3,108,1281.2,87.2,187.1,17.8,61,142.2,2103.4,1149.8,9.8,1,3.9,3.7,1.8,1.3,6.4,3,0.9,0.7,1.7,15,66.9,136.3,0.1,-0.4,0,-0.2,2,2.3,-2.3,0,3.39,0,0.06,0,0,3.2,3.2,234.6,2.13,0,NA
"51",50," eco1",0,1,-12.3,3484.1,3719,213,42.6,104.1,113.7,3.81,257.2,7.9,202.6,40.5,1545.5,309.1,709.1,106.4,1285.1,83,187.5,16.8,60,143.5,2130.2,1150.5,9.7,0.9,3.9,3.7,1.8,1.3,6.4,2.9,0.9,0.6,1.7,15.1,68,136.5,0.1,-0.4,0,-0.3,2.1,2.4,-2.4,0,3.35,0,0,0,0,2.7,3.1,235.9,2.33,0,NA
"52",51," eco1",0,1,22.5,3509.5,3605,165.4,33.1,105.3,113.5,3.71,256.9,7.3,176.6,35.3,1518,303.6,712.7,107,1294.1,84.5,188.7,17.3,60.7,144.6,2153.2,1151.1,8.5,0.8,3.8,3.6,1.8,1.3,6.5,2.9,0.9,0.6,1.7,15.3,68.9,136.6,0.1,-0.3,0,-0.2,1.9,2.3,-2.2,0,3.35,0,0,0,0,3,3.1,237.1,2.14,0,NA
"53",52," eco1",0,1,-21.1,3534.5,3622,214.1,42.8,94.5,111.8,4.38,258.9,7.7,184.9,37,1517.5,303.5,707.5,105.8,1293.8,79.3,188.5,16,59.9,145.6,2177.4,1151.7,8.9,0.9,3.8,3.6,1.8,1.3,6.5,2.8,0.9,0.6,1.6,15.4,69.9,136.7,0.1,-0.4,0,-0.2,2,2.4,-2.4,0,3.38,0,0.03,0,0,1.6,2.8,238.7,2.88,0,NA
"54",53," eco1",0,1,-46.8,3556.9,3632,218.4,43.7,100.9,112.4,3.65,259.7,7,188.9,37.8,1518.6,303.7,713,106.9,1301.3,81.9,189.5,16.8,59.6,146.5,2198.4,1152.3,9.1,0.9,3.8,3.6,1.8,1.3,6.5,2.8,0.9,0.6,1.6,15.5,70.8,136.8,0.1,-0.3,0,-0.2,1.8,2.2,-2.2,0,3.42,0,0.03,0,0,3.5,3,239.2,2.15,0,NA
"55",54," eco1",0,1,-62,3581.5,3696,250,50,106.7,113.5,3.46,261.2,8,202.2,40.4,1535.1,307,708.9,106,1307.1,82,190.2,16.8,59.7,147.7,2221.1,1152.9,9.7,0.9,3.9,3.7,1.8,1.3,6.5,2.9,1,0.6,1.6,15.6,71.4,136.9,0.1,-0.4,0,-0.2,1.9,2.7,-2.4,0,3.42,0,0,0,0,3.8,3.2,239.9,1.9,0,NA
"56",55," eco1",0,1,-60.1,3605.5,3744,249.3,49.9,111.9,114.7,3.44,262.6,8.1,209.9,42,1550,310,706.5,105.5,1315.4,83.9,191.3,17.3,59.8,148.9,2243.2,1153.6,10.1,1,3.9,3.7,1.8,1.3,6.6,2.9,1,0.6,1.6,15.7,72.1,137,0.1,-0.4,0,-0.2,1.9,2.8,-2.4,0,3.42,0,0,0,0,3.7,3.3,240.9,1.88,0,NA
"57",56," eco1",0,1,-77.8,3627.5,3766,239.3,47.9,113.5,115.4,3.33,264,7.1,211.3,42.3,1559,311.8,720.2,108.2,1331.6,90.8,193.7,18.9,60.7,150.3,2262.3,1154.2,10.2,1,3.9,3.7,1.8,1.3,6.7,3.2,1,0.7,1.7,15.9,72.7,137.1,0.1,-0.3,0,-0.2,1.7,2.4,-2.2,0,3.39,0.02,0.05,0,0,3.3,3.4,242.1,1.88,0,NA
"58",57," eco1",0,1,-22.5,3653.2,3763,223.7,44.7,110.1,115.2,3.75,265.5,8.2,208.5,41.7,1560.1,312,716.4,107.3,1337.9,87.9,194.5,18.1,61.5,151.9,2285,1154.8,10,1,3.9,3.7,1.8,1.3,6.7,3.1,1,0.7,1.7,16.1,73.7,137.2,0.1,-0.4,0,-0.3,2.1,2.6,-2.5,0,3.38,0,0.02,0,0,2.6,3.3,243.8,2.18,0,NA
"59",58," eco1",0,1,-42.8,3677,3793,242.4,48.5,111.9,116,3.64,266.8,8.4,212.9,42.6,1570.1,314,712.9,106.5,1344.5,86.8,195.3,17.8,61.2,153.1,2307.2,1155.5,10.2,1,3.9,3.7,1.8,1.3,6.7,3,1,0.7,1.7,16.3,74.5,137.3,0.1,-0.4,0,-0.2,2.1,2.7,-2.6,0,3.43,0.03,0.06,0,0,3.4,3.3,244.8,2.09,0,NA
