Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_BetuAlle,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,BiomassHarvestedMg_AcerPens,BiomassHarvestedMg_AmelArbo,BiomassHarvestedMg_AescBuck,BiomassHarvestedMg_AcerRubr,BiomassHarvestedMg_AcerSacc,BiomassHarvestedMg_BetuAlle,BiomassHarvestedMg_BetuNigr,BiomassHarvestedMg_BetuLent,BiomassHarvestedMg_CaryOvat,BiomassHarvestedMg_CaryAlba,BiomassHarvestedMg_CaryGlab,BiomassHarvestedMg_CaryCodi,BiomassHarvestedMg_CornFlor,BiomassHarvestedMg_FraxPenn,BiomassHarvestedMg_FraxAmer,BiomassHarvestedMg_FaguGran,BiomassHarvestedMg_JuglNigr,BiomassHarvestedMg_HaleDipt,BiomassHarvestedMg_IlexOpac,BiomassHarvestedMg_LiriTuli,BiomassHarvestedMg_LiquStyr,BiomassHarvestedMg_MagnAcum,BiomassHarvestedMg_MagnMacr,BiomassHarvestedMg_NyssSylv,BiomassHarvestedMg_OxydArbo,BiomassHarvestedMg_PrunSero,BiomassHarvestedMg_PrunPenn,BiomassHarvestedMg_PlanOcid,BiomassHarvestedMg_QuerAlba,BiomassHarvestedMg_QuerCocc,BiomassHarvestedMg_QuerFalc,BiomassHarvestedMg_QuerRubr,BiomassHarvestedMg_QuerPrin,BiomassHarvestedMg_QuerVelu,BiomassHarvestedMg_QuerStel,BiomassHarvestedMg_RobiPseu,BiomassHarvestedMg_SassAlid,BiomassHarvestedMg_TiliAmer,BiomassHarvestedMg_TiliAmhe,BiomassHarvestedMg_TsugCana,BiomassHarvestedMg_PinuVirg,BiomassHarvestedMg_PinuTaed,BiomassHarvestedMg_PinuStro,BiomassHarvestedMg_PinuRigi,BiomassHarvestedMg_PinuPung,BiomassHarvestedMg_FrasFirr,BiomassHarvestedMg_PiceRube,BiomassHarvestedMg_PinuEnch,
45, 3, PineShelterwood, 1, 2, 3, 17.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.625, 0, 0, 0, 0, 5.8125, 
45, 4, SelectiveOakHarvest, 2192, 2489, 16321, 507692.1875, 2, 65, 7, 665, 259, 6, 0, 87, 17, 521, 1298, 1, 87, 5, 36, 40, 16, 17, 41, 284, 9, 15, 36, 309, 511, 60, 0, 2, 2187, 2344, 183, 1698, 5841, 792, 92, 60, 60, 0, 0, 0, 85, 68, 886, 0, 0, 0, 0, 118, 8, 105.8125, 6.75, 14314.75, 2137.1875, 31.625, 0, 1605.625, 63.875, 1610.125, 7309.5625, 0.5625, 70.5625, 22.6875, 66.0625, 30.625, 62.625, 15.0625, 223.6875, 25656.5625, 125.8125, 54.5625, 145.625, 1526.3125, 3721.5625, 574.1875, 0, 0.625, 72252.9375, 78911.3125, 1894.9375, 30370, 194125.625, 4660.625, 1894.625, 414.4375, 467.5, 0, 0, 0, 2063.125, 951.6875, 8437.9375, 0, 0, 0, 0, 505.4375, 
45, 4, PineShelterwood, 2313, 8416, 7709, 759128.875, 3, 96, 0, 1052, 2, 0, 0, 22, 3, 259, 359, 1, 579, 15, 6, 87, 1, 47, 238, 553, 297, 15, 61, 538, 1007, 328, 0, 19, 804, 295, 446, 129, 1836, 195, 314, 10, 64, 0, 0, 0, 571, 2506, 1364, 0, 0, 0, 0, 2003, 0.9375, 104.9375, 0, 24311.9375, 22, 0, 0, 45, 3.8125, 1872, 7400.375, 0.5, 960.125, 128, 2.3125, 170.3125, 0.6875, 30.1875, 2143.5625, 45134.875, 6739.8125, 16.625, 76.125, 1206.75, 7964.375, 1721, 0, 781.0625, 70674.5, 24717.5, 10026.5, 993.875, 133665.75, 1720.8125, 4105.3125, 38.375, 419.3125, 0, 0, 0, 25767.25, 106065.25, 12395.6875, 0, 0, 0, 0, 28400.6875, 
45, 5, SelectiveOakHarvest, 743, 288, 6161, 139925.25, 1, 3, 2, 60, 54, 2, 0, 10, 6, 291, 543, 2, 21, 1, 1, 13, 2, 6, 11, 17, 2, 0, 3, 41, 58, 11, 0, 0, 956, 1026, 45, 329, 2082, 249, 152, 8, 10, 0, 0, 0, 7, 37, 328, 0, 0, 0, 0, 59, 0.3125, 1.75, 0.625, 337.625, 324.9375, 0.5625, 0, 3.3125, 71.4375, 243.5625, 1748.25, 51.9375, 7.3125, 1.875, 0.5, 28.5625, 8.625, 1.9375, 37.4375, 479.1875, 6.8125, 0, 0.875, 33.75, 60.5, 4.3125, 0, 0, 30229.5, 29746.4375, 419.25, 5510.375, 62662.1875, 1547.3125, 1909.3125, 3.1875, 12.0625, 0, 0, 0, 8.375, 773.5625, 2350, 0, 0, 0, 0, 266.8125, 
45, 5, PineShelterwood, 769, 830, 2889, 70773.4375, 0, 7, 0, 44, 0, 0, 0, 3, 2, 38, 43, 1, 66, 5, 2, 7, 0, 3, 33, 54, 43, 8, 9, 47, 68, 56, 0, 2, 99, 40, 32, 20, 598, 21, 39, 3, 8, 0, 0, 0, 27, 889, 309, 0, 0, 0, 0, 1093, 0, 2.625, 0, 56.5625, 0, 0, 0, 0.9375, 1, 20.875, 29.9375, 3, 23.5625, 6.625, 0.625, 2.4375, 0, 1.125, 47.625, 158, 62.5, 3.8125, 2.9375, 20.75, 30.375, 33.5, 0, 2.6875, 193, 74.4375, 15.8125, 26.3125, 37840.75, 20.0625, 44.5625, 3.25, 13.4375, 0, 0, 0, 44, 16021.3125, 3731.5, 0, 0, 0, 0, 11287.125, 
45, 6, SelectiveOakHarvest, 81, 50, 623, 18570.25, 0, 2, 0, 15, 8, 0, 0, 1, 0, 13, 42, 0, 1, 0, 3, 0, 0, 0, 1, 2, 0, 0, 1, 4, 14, 1, 0, 0, 63, 101, 0, 78, 268, 24, 1, 2, 3, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 1, 0, 1.25, 0, 21.4375, 72.9375, 0, 0, 0.375, 0, 48.5, 663.9375, 0, 0.4375, 0, 1.8125, 0, 0, 0, 1.375, 5.5625, 0, 0, 0.25, 1.5, 7.9375, 0.5625, 0, 0, 1953.5, 3220.6875, 0, 1318.625, 10517.625, 223.75, 8.6875, 0.625, 3.6875, 0, 0, 0, 0, 0, 446.5625, 0, 0, 0, 0, 1.8125, 
45, 6, PineShelterwood, 219, 2944, 684, 325640.9375, 1, 2, 2, 529, 0, 0, 0, 27, 2, 39, 116, 0, 101, 4, 0, 28, 0, 0, 48, 289, 37, 6, 1, 170, 509, 36, 0, 4, 368, 213, 35, 36, 401, 110, 11, 22, 20, 0, 0, 0, 178, 70, 159, 0, 0, 0, 0, 54, 4, 6.125, 2.875, 15183.3125, 0, 0, 0, 490.9375, 5.875, 1099.875, 4681.875, 0, 419.875, 96.1875, 0, 172.625, 0, 0, 640.6875, 31694.9375, 1349.8125, 10.6875, 0.3125, 1333.125, 5405.25, 278.5, 0, 21.25, 46913.9375, 22446.6875, 557.3125, 1299.5625, 26454.625, 2096.9375, 217.625, 111, 307.6875, 0, 0, 0, 5130.3125, 7997.625, 6245, 0, 0, 0, 0, 985.3125, 
45, 7, SelectiveOakHarvest, 6, 6, 44, 873.9375, 0, 1, 0, 3, 0, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 2, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0.3125, 0, 3.0625, 0, 0, 0, 0.625, 0, 2.0625, 2.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245.5625, 102.4375, 0, 21.9375, 469.25, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 21.1875, 0, 0, 0, 0, 0, 
45, 7, PineShelterwood, 6, 9, 17, 407.375, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0.625, 0, 0, 0, 0, 0.5625, 1.1875, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0.5625, 0, 0, 0, 1.8125, 0, 0, 0, 372.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.5, 0, 0, 0, 0, 0, 
50, 1, SelectiveOakHarvest, 2, 4, 20, 102, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0.375, 0, 0, 0, 0, 0, 0, 0, 1.75, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 2, 0, 0, 0, 0.3125, 0, 0, 0, 0, 28, 0, 0, 13.125, 45.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.125, 0, 0, 0, 0, 0.8125, 
50, 1, PineShelterwood, 2, 2, 1, 6.375, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.625, 0, 0, 0, 0, 0, 0, 
50, 2, SelectiveOakHarvest, 23, 6, 203, 2416.125, 0, 0, 0, 3, 2, 0, 0, 0, 0, 7, 14, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 35, 23, 21, 14, 61, 19, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2.0625, 6.9375, 0, 0, 0, 0, 4.5, 34.5625, 0, 0, 0, 0, 0, 0.875, 0, 0, 0, 0, 0, 0, 0.4375, 0.4375, 0, 0, 0, 605.1875, 612.8125, 55.9375, 86.375, 905.875, 31.625, 0, 0, 0.9375, 0, 0, 0, 0, 0, 63.6875, 0, 0, 0, 0, 0, 
50, 2, PineShelterwood, 23, 27, 60, 827.9375, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 2, 4, 0, 0, 1, 2, 0, 1, 7, 1, 2, 0, 0, 0, 0, 0, 4, 24, 11, 0, 0, 0, 0, 18, 0, 0, 0, 1.3125, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10.625, 3.375, 0, 0, 0, 1, 2.4375, 0, 0, 1.125, 3.1875, 0, 0.9375, 370.875, 1.6875, 1.0625, 0, 0, 0, 0, 0, 5.8125, 219, 55.125, 0, 0, 0, 0, 115.8125, 
50, 3, SelectiveOakHarvest, 5, 0, 34, 540.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 2, 18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0625, 1.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.5625, 124.1875, 0.25, 24.625, 368.25, 9.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
50, 3, PineShelterwood, 1, 2, 3, 9.75, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25, 0, 0, 0, 0, 1.125, 
50, 4, SelectiveOakHarvest, 2195, 765, 16584, 336092.6875, 1, 20, 1, 184, 270, 2, 0, 21, 23, 584, 1393, 3, 64, 4, 12, 18, 19, 11, 16, 43, 4, 4, 15, 118, 173, 16, 0, 1, 2190, 2349, 185, 1695, 5823, 793, 99, 11, 11, 0, 0, 0, 15, 70, 953, 0, 0, 0, 0, 135, 0.5625, 8.875, 0.8125, 555.75, 2099.8125, 0.875, 0, 7, 286.5, 926.375, 6705.1875, 8.0625, 44.125, 5.4375, 5.5625, 6.125, 50.9375, 3.9375, 25.3125, 1045.1875, 3.6875, 1.3125, 4, 46.0625, 169.5, 64.75, 0, 1, 58030.75, 64639.8125, 1384.3125, 26298.8125, 155793.9375, 3308.5625, 1481.125, 8.4375, 11.5625, 0, 0, 0, 119.3125, 783.4375, 9659.1875, 0, 0, 0, 0, 357.5, 
50, 4, PineShelterwood, 2337, 8074, 8069, 723176.75, 0, 73, 4, 967, 1, 0, 0, 15, 1, 238, 346, 0, 551, 20, 9, 79, 0, 65, 194, 498, 414, 10, 38, 470, 950, 370, 0, 16, 754, 305, 488, 152, 1654, 182, 339, 5, 31, 0, 0, 0, 489, 2585, 1448, 0, 0, 0, 0, 2382, 0, 72.625, 1.6875, 23611, 0.4375, 0, 0, 14.4375, 0.5, 1653.9375, 6789.6875, 0, 921.8125, 186.25, 9.375, 80.125, 0, 39.5625, 1619.6875, 43746.375, 11489.375, 11.125, 24.6875, 859.8125, 6673, 2334.75, 0, 771.3125, 64929.4375, 27126, 14480.8125, 1946.25, 97783.75, 1423.25, 5039, 4.3125, 175.3125, 0, 0, 0, 23531.625, 97805.5, 25563.875, 0, 0, 0, 0, 22888.5, 
50, 5, SelectiveOakHarvest, 734, 263, 6212, 119235.4375, 1, 5, 1, 51, 53, 0, 0, 4, 7, 325, 571, 2, 38, 1, 6, 2, 2, 7, 5, 11, 0, 1, 4, 46, 54, 3, 0, 0, 961, 1031, 43, 295, 2054, 248, 152, 4, 13, 0, 0, 0, 6, 39, 352, 0, 0, 0, 0, 77, 0.375, 2.75, 0.3125, 467.6875, 299, 0, 0, 1.25, 81.3125, 484.25, 2120.4375, 20.125, 13.5625, 1.5, 2.4375, 0.625, 8.9375, 2.875, 6.6875, 243.8125, 0, 0.375, 1.0625, 32.5625, 135.125, 1.5625, 0, 0, 25189.0625, 25179.3125, 271.875, 4173.0625, 51974.1875, 1224.75, 1789, 9.5, 13.3125, 0, 0, 0, 241.0625, 633.9375, 3180.6875, 0, 0, 0, 0, 248.625, 
50, 5, PineShelterwood, 771, 795, 3077, 58449.0625, 0, 7, 0, 47, 0, 0, 0, 0, 5, 55, 34, 0, 57, 4, 2, 8, 0, 4, 19, 43, 30, 5, 8, 56, 91, 51, 0, 2, 94, 28, 30, 17, 598, 23, 34, 1, 8, 0, 0, 0, 32, 935, 340, 0, 0, 0, 0, 1204, 0, 2.8125, 0, 63.0625, 0, 0, 0, 0, 3.9375, 29.8125, 23.375, 0, 19.9375, 6.25, 1.0625, 2.5, 0, 1.3125, 24.0625, 111.125, 33.5625, 2.4375, 2.375, 21.5, 34.6875, 26.8125, 0, 0.625, 162.0625, 41.25, 12.6875, 17.5625, 29631.6875, 15.1875, 29.0625, 2.0625, 12.625, 0, 0, 0, 46.5625, 12325.1875, 7044.5625, 0, 0, 0, 0, 7947, 
50, 6, SelectiveOakHarvest, 81, 23, 628, 14137.625, 1, 1, 0, 5, 8, 0, 0, 1, 0, 14, 44, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 4, 6, 1, 0, 0, 63, 101, 0, 78, 268, 24, 1, 1, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 1, 0.4375, 0.5625, 0, 4.9375, 60.5, 0, 0, 0.3125, 0, 16.8125, 340.1875, 0, 0, 0, 0.5625, 0, 0, 0, 1.25, 3.375, 0, 0, 0, 1.75, 2.375, 0.3125, 0, 0, 1535.3125, 2483.6875, 0, 1147.0625, 8034.1875, 152.875, 7, 0.875, 0, 0, 0, 0, 0, 0, 325.3125, 0, 0, 0, 0, 1.1875, 
50, 6, PineShelterwood, 145, 491, 405, 42343.5625, 0, 11, 0, 40, 1, 0, 0, 12, 0, 17, 21, 0, 15, 0, 3, 8, 0, 1, 14, 36, 2, 17, 6, 30, 64, 18, 0, 0, 55, 36, 8, 25, 213, 8, 6, 3, 15, 0, 0, 0, 19, 23, 137, 0, 0, 0, 0, 32, 0, 7.5, 0, 567, 8.25, 0, 0, 37.75, 0, 77.25, 93.625, 0, 16.9375, 0, 2.5625, 8.625, 0, 0.4375, 126.4375, 2019.8125, 13.125, 13, 1.5625, 19.4375, 141.625, 52.125, 0, 0, 1744.25, 1262.875, 278.375, 194.1875, 18688.875, 43.75, 96.5, 17.6875, 81.125, 0, 0, 0, 379.8125, 2303.5, 5823, 0, 0, 0, 0, 916.9375, 
50, 7, SelectiveOakHarvest, 6, 4, 45, 648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 9, 9, 0, 2, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9375, 2.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.4375, 0.8125, 0, 0, 0, 198, 85.125, 0, 15.6875, 320.5, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 19.3125, 0, 0, 0, 0, 0, 
50, 7, PineShelterwood, 6, 9, 18, 368.25, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3.8125, 0, 0, 0, 0, 0, 0.3125, 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0.3125, 0, 0, 0, 0, 1.3125, 0, 0, 0, 295.0625, 0, 0, 0.6875, 0, 0, 0, 0, 0, 0, 59.0625, 0, 0, 0, 0, 0, 
55, 1, SelectiveOakHarvest, 2, 2, 20, 112.4375, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9.5625, 0, 0, 0, 0, 0.5625, 0, 0, 0, 0, 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 22, 0, 0, 10.125, 39.4375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.625, 0, 0, 0, 0, 0.75, 
55, 1, PineShelterwood, 2, 21, 2, 1218.9375, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 4, 2, 0, 0, 3, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0.375, 0, 7.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 8.0625, 0, 0, 1.25, 37.4375, 8.375, 0, 0, 446.9375, 0, 15.1875, 1.0625, 0, 0, 0, 0, 0, 0, 0, 0, 76.1875, 0, 12.9375, 0, 0, 0, 0, 0, 
55, 2, SelectiveOakHarvest, 23, 13, 194, 2212.6875, 0, 0, 0, 1, 2, 0, 0, 0, 0, 7, 14, 0, 0, 0, 0, 1, 1, 0, 2, 3, 0, 1, 0, 2, 3, 0, 0, 0, 34, 23, 18, 13, 59, 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0.4375, 7.8125, 0, 0, 0, 0, 4, 34.625, 0, 0, 0, 0, 0.375, 0.375, 0, 2.375, 5.5625, 0, 0.3125, 0, 0.625, 0.9375, 0, 0, 0, 490.1875, 546.4375, 52.0625, 70.625, 939.625, 18.875, 0, 0, 0, 0, 0, 0, 0, 0, 26.8125, 0, 0, 0, 0, 0, 
55, 2, PineShelterwood, 23, 68, 62, 4125.625, 0, 2, 0, 11, 0, 0, 0, 0, 0, 6, 1, 0, 4, 0, 0, 1, 0, 0, 3, 1, 2, 0, 0, 5, 6, 3, 0, 0, 8, 4, 1, 3, 14, 2, 2, 0, 2, 0, 0, 0, 1, 13, 15, 0, 0, 0, 0, 20, 0, 0.75, 0, 197.1875, 0, 0, 0, 0, 0, 7.875, 0.4375, 0, 4.5625, 0, 0, 0.875, 0, 0, 38.4375, 18.1875, 26.375, 0, 0, 1.9375, 2.25, 3.875, 0, 0, 221.25, 65.3125, 28.6875, 40.75, 1156.75, 12.3125, 27.5625, 0, 11.6875, 0, 0, 0, 32.125, 416.0625, 861.9375, 0, 0, 0, 0, 206, 
55, 3, SelectiveOakHarvest, 5, 0, 34, 632.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1, 2, 18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0625, 0.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9375, 154.75, 0.3125, 20, 442.875, 7.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
55, 3, PineShelterwood, 1, 2, 2, 6.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9375, 0, 0, 0, 0, 1, 
55, 4, SelectiveOakHarvest, 2307, 2611, 16945, 425339.4375, 0, 62, 20, 626, 285, 1, 1, 67, 33, 664, 1474, 4, 150, 7, 21, 78, 16, 30, 94, 272, 15, 5, 13, 277, 483, 97, 0, 3, 2307, 2493, 212, 1712, 6004, 759, 114, 38, 123, 0, 0, 0, 128, 65, 692, 0, 0, 0, 0, 111, 0, 45.25, 46.625, 12740.375, 2031.4375, 0.3125, 0.3125, 587.75, 341.5625, 915.3125, 6429.3125, 8.125, 130.3125, 75.4375, 26.9375, 910.1875, 83.25, 28.0625, 489.5, 25254.6875, 270.6875, 7, 6.875, 765.1875, 2219.875, 296.875, 0, 1.125, 58927, 65100.5, 2717.75, 24596.625, 149285, 3369.375, 1662, 134.125, 1286.5625, 0, 0, 0, 4239.0625, 772.5625, 9621.25, 0, 0, 0, 0, 352.125, 
55, 4, PineShelterwood, 2371, 8947, 7472, 751793.4375, 1, 54, 1, 1190, 1, 0, 0, 32, 3, 366, 389, 3, 662, 48, 28, 65, 3, 137, 161, 588, 461, 17, 31, 558, 975, 444, 0, 32, 769, 303, 471, 120, 1907, 144, 377, 13, 61, 0, 0, 0, 439, 2156, 983, 0, 0, 0, 0, 2426, 0.3125, 43.875, 0.3125, 29902.875, 0.375, 0, 0, 173.75, 1.6875, 2090.1875, 5901.0625, 49.3125, 1048.125, 619.375, 27.5, 174.1875, 1.5, 66.6875, 1072.125, 56038.4375, 12197.3125, 22.0625, 43.9375, 1359.1875, 6520.25, 2628.1875, 0, 1329.375, 61884.3125, 19460.125, 10902.6875, 661.75, 115328.6875, 969.625, 4780.4375, 32.1875, 476.125, 0, 0, 0, 19676.5, 109591.25, 27349.6875, 0, 0, 0, 0, 19212.3125, 
55, 5, SelectiveOakHarvest, 733, 350, 6085, 108590.9375, 0, 7, 1, 69, 61, 0, 0, 5, 11, 346, 596, 2, 33, 5, 10, 11, 1, 5, 6, 21, 2, 0, 2, 42, 98, 8, 0, 0, 965, 1040, 46, 301, 2019, 237, 158, 5, 12, 0, 0, 0, 8, 30, 188, 0, 0, 0, 0, 84, 0, 2.875, 0.3125, 558.6875, 359.1875, 0, 0, 1.625, 149.6875, 299.4375, 2152.0625, 12.5, 13.25, 64.0625, 13.0625, 3.6875, 0.375, 1.4375, 17.5625, 670, 1.875, 0, 0.625, 57.1875, 255.8125, 7.6875, 0, 0, 22143.6875, 22745.8125, 1225.125, 3935.5, 45850.5625, 1311.3125, 2033.5, 2.9375, 36.6875, 0, 0, 0, 105.8125, 364, 2118.875, 0, 0, 0, 0, 258.9375, 
